v t
-0.0273759 1.99199
-0.0281844 2.002
-0.0289903 2.01201
-0.0297936 2.02202
-0.0305942 2.03203
-0.0313921 2.04204
-0.0321871 2.05205
-0.0329793 2.06206
-0.0337684 2.07207
-0.0345545 2.08208
-0.0353375 2.09209
-0.0361173 2.1021
-0.0368939 2.11211
-0.0376671 2.12212
-0.0384369 2.13213
-0.0392033 2.14214
-0.0399661 2.15215
-0.0407254 2.16216
-0.0414809 2.17217
-0.0422328 2.18218
-0.0429808 2.19219
-0.043725 2.2022
-0.0444652 2.21221
-0.0452015 2.22222
-0.0459337 2.23223
-0.0466617 2.24224
-0.0473856 2.25225
-0.0481051 2.26226
-0.0488204 2.27227
-0.0495313 2.28228
-0.0502378 2.29229
-0.0509397 2.3023
-0.051637 2.31231
-0.0523298 2.32232
-0.0530178 2.33233
-0.0537011 2.34234
-0.0543795 2.35235
-0.0550531 2.36236
-0.0557218 2.37237
-0.0563855 2.38238
-0.0570441 2.39239
-0.0576976 2.4024
-0.0583459 2.41241
-0.058989 2.42242
-0.0596269 2.43243
-0.0602594 2.44244
-0.0608865 2.45245
-0.0615082 2.46246
-0.0621243 2.47247
-0.062735 2.48248
-0.06334 2.49249
-0.0639393 2.5025
-0.064533 2.51251
-0.0651209 2.52252
-0.065703 2.53253
-0.0662792 2.54254
-0.0668495 2.55255
-0.0674138 2.56256
-0.0679721 2.57257
-0.0685244 2.58258
-0.0690706 2.59259
-0.0696106 2.6026
-0.0701444 2.61261
-0.070672 2.62262
-0.0711932 2.63263
-0.0717082 2.64264
-0.0722167 2.65265
-0.0727189 2.66266
-0.0732145 2.67267
-0.0737037 2.68268
-0.0741863 2.69269
-0.0746623 2.7027
-0.0751317 2.71271
-0.0755944 2.72272
-0.0760504 2.73273
-0.0764996 2.74274
-0.0769421 2.75275
-0.0773777 2.76276
-0.0778064 2.77277
-0.0782283 2.78278
-0.0786432 2.79279
-0.0790512 2.8028
-0.0794521 2.81281
-0.079846 2.82282
-0.0802328 2.83283
-0.0806125 2.84284
-0.0809851 2.85285
-0.0813505 2.86286
-0.0817087 2.87287
-0.0820597 2.88288
-0.0824034 2.89289
-0.0827398 2.9029
-0.0830689 2.91291
-0.0833906 2.92292
-0.083705 2.93293
-0.0840119 2.94294
-0.0843115 2.95295
-0.0846036 2.96296
-0.0848882 2.97297
-0.0851653 2.98298
-0.0854349 2.99299
-0.0856969 3.003
-0.0859514 3.01301
-0.0861983 3.02302
-0.0864376 3.03303
-0.0866692 3.04304
-0.0868932 3.05305
-0.0871095 3.06306
-0.0873182 3.07307
-0.0875191 3.08308
-0.0877123 3.09309
-0.0878978 3.1031
-0.0880755 3.11311
-0.0882455 3.12312
-0.0884077 3.13313
-0.088562 3.14314
-0.0887086 3.15315
-0.0888474 3.16316
-0.0889783 3.17317
-0.0891014 3.18318
-0.0892166 3.19319
-0.089324 3.2032
-0.0894234 3.21321
-0.0895151 3.22322
-0.0895988 3.23323
-0.0896746 3.24324
-0.0897425 3.25325
-0.0898025 3.26326
-0.0898547 3.27327
-0.0898988 3.28328
-0.0899351 3.29329
-0.0899635 3.3033
-0.0899839 3.31331
-0.0899964 3.32332
-0.090001 3.33333
-0.0899976 3.34334
-0.0899863 3.35335
-0.0899671 3.36336
-0.08994 3.37337
-0.0899049 3.38338
-0.0898619 3.39339
-0.089811 3.4034
-0.0897522 3.41341
-0.0896855 3.42342
-0.0896109 3.43343
-0.0895284 3.44344
-0.089438 3.45345
-0.0893397 3.46346
-0.0892336 3.47347
-0.0891195 3.48348
-0.0889977 3.49349
-0.0888679 3.5035
-0.0887304 3.51351
-0.088585 3.52352
-0.0884318 3.53353
-0.0882708 3.54354
-0.0881021 3.55355
-0.0879255 3.56356
-0.0877413 3.57357
-0.0875492 3.58358
-0.0873495 3.59359
-0.087142 3.6036
-0.0869269 3.61361
-0.086704 3.62362
-0.0864736 3.63363
-0.0862355 3.64364
-0.0859897 3.65365
-0.0857364 3.66366
-0.0854755 3.67367
-0.0852071 3.68368
-0.0849311 3.69369
-0.0846477 3.7037
-0.0843567 3.71371
-0.0840583 3.72372
-0.0837525 3.73373
-0.0834393 3.74374
-0.0831186 3.75375
-0.0827907 3.76376
-0.0824554 3.77377
-0.0821128 3.78378
-0.0817629 3.79379
-0.0814058 3.8038
-0.0810415 3.81381
-0.0806701 3.82382
-0.0802915 3.83383
-0.0799057 3.84384
-0.0795129 3.85385
-0.0791131 3.86386
-0.0787062 3.87387
-0.0782923 3.88388
-0.0778715 3.89389
-0.0774438 3.9039
-0.0770093 3.91391
-0.0765679 3.92392
-0.0761197 3.93393
-0.0756647 3.94394
-0.075203 3.95395
-0.0747347 3.96396
-0.0742597 3.97397
-0.0737781 3.98398
-0.0732899 3.99399
-0.0727952 4.004
-0.0722941 4.01401
-0.0717865 4.02402
-0.0712726 4.03403
-0.0707523 4.04404
-0.0702256 4.05405
-0.0696928 4.06406
-0.0691537 4.07407
-0.0686085 4.08408
-0.0680572 4.09409
-0.0674998 4.1041
-0.0669363 4.11411
-0.0663669 4.12412
-0.0657916 4.13413
-0.0652104 4.14414
-0.0646234 4.15415
-0.0640307 4.16416
-0.0634322 4.17417
-0.062828 4.18418
-0.0622183 4.19419
-0.0616029 4.2042
-0.0609821 4.21421
-0.0603558 4.22422
-0.0597241 4.23423
-0.0590871 4.24424
-0.0584448 4.25425
-0.0577973 4.26426
-0.0571445 4.27427
-0.0564867 4.28428
-0.0558238 4.29429
-0.0551559 4.3043
-0.0544831 4.31431
-0.0538054 4.32432
-0.0531228 4.33433
-0.0524355 4.34434
-0.0517435 4.35435
-0.0510468 4.36436
-0.0503456 4.37437
-0.0496398 4.38438
-0.0489296 4.39439
-0.048215 4.4044
-0.0474961 4.41441
-0.0467729 4.42442
-0.0460455 4.43443
-0.0453139 4.44444
-0.0445783 4.45445
-0.0438387 4.46446
-0.0430951 4.47447
-0.0423477 4.48448
-0.0415964 4.49449
-0.0408414 4.5045
-0.0400827 4.51451
-0.0393204 4.52452
-0.0385546 4.53453
-0.0377853 4.54454
-0.0370126 4.55455
-0.0362365 4.56456
-0.0354572 4.57457
-0.0346747 4.58458
-0.0338891 4.59459
-0.0331004 4.6046
-0.0323087 4.61461
-0.0315141 4.62462
-0.0307167 4.63463
-0.0299165 4.64464
-0.0291136 4.65465
-0.028308 4.66466
-0.0274999 4.67467
-0.0266894 4.68468
-0.0258764 4.69469
-0.025061 4.7047
-0.0242435 4.71471
-0.0234237 4.72472
-0.0226018 4.73473
-0.0217779 4.74474
-0.0209519 4.75475
-0.0201241 4.76476
-0.0192945 4.77477
-0.0184632 4.78478
-0.0176301 4.79479
-0.0167955 4.8048
-0.0159594 4.81481
-0.0151218 4.82482
-0.0142828 4.83483
-0.0134426 4.84484
-0.0126011 4.85485
-0.0117585 4.86486
-0.0109148 4.87487
-0.0100702 4.88488
-0.0092246 4.89489
-0.00837819 4.9049
-0.00753103 4.91491
-0.00668319 4.92492
-0.00583474 4.93493
-0.00498576 4.94494
-0.00413633 4.95495
-0.00328653 4.96496
-0.00243643 4.97497
-0.00158611 4.98498
-0.000735643 4.99499
0.000114888 5.00501
0.000965409 5.01502
0.00181584 5.02503
0.00266611 5.03504
0.00351614 5.04505
0.00436585 5.05506
0.00521516 5.06507
0.006064 5.07508
0.0069123 5.08509
0.00775996 5.0951
0.00860693 5.10511
0.00945311 5.11512
0.0102984 5.12513
0.0111428 5.13514
0.0119862 5.14515
0.0128285 5.15516
0.0136697 5.16517
0.0145096 5.17518
0.0153482 5.18519
0.0161854 5.1952
0.0170211 5.20521
0.0178553 5.21522
0.0186879 5.22523
0.0195188 5.23524
0.020348 5.24525
0.0211753 5.25526
0.0220006 5.26527
0.022824 5.27528
0.0236454 5.28529
0.0244646 5.2953
0.0252815 5.30531
0.0260962 5.31532
0.0269086 5.32533
0.0277185 5.33534
0.0285259 5.34535
0.0293307 5.35536
0.0301329 5.36537
0.0309324 5.37538
0.031729 5.38539
0.0325229 5.3954
0.0333137 5.40541
0.0341016 5.41542
0.0348864 5.42543
0.0356681 5.43544
0.0364465 5.44545
0.0372216 5.45546
0.0379934 5.46547
0.0387618 5.47548
0.0395267 5.48549
0.040288 5.4955
0.0410457 5.50551
0.0417997 5.51552
0.04255 5.52553
0.0432964 5.53554
0.0440389 5.54555
0.0447774 5.55556
0.045512 5.56557
0.0462424 5.57558
0.0469687 5.58559
0.0476907 5.5956
0.0484085 5.60561
0.0491219 5.61562
0.049831 5.62563
0.0505355 5.63564
0.0512355 5.64565
0.0519309 5.65566
0.0526217 5.66567
0.0533077 5.67568
0.0539889 5.68569
0.0546653 5.6957
0.0553368 5.70571
0.0560034 5.71572
0.0566649 5.72573
0.0573214 5.73574
0.0579727 5.74575
0.0586188 5.75576
0.0592597 5.76577
0.0598953 5.77578
0.0605255 5.78579
0.0611504 5.7958
0.0617697 5.80581
0.0623835 5.81582
0.0629918 5.82583
0.0635944 5.83584
0.0641914 5.84585
0.0647826 5.85586
0.065368 5.86587
0.0659476 5.87588
0.0665214 5.88589
0.0670891 5.8959
0.0676509 5.90591
0.0682067 5.91592
0.0687564 5.92593
0.0693 5.93594
0.0698374 5.94595
0.0703685 5.95596
0.0708934 5.96597
0.071412 5.97598
0.0719243 5.98599
0.0724301 5.996
0.0729295 6.00601
0.0734224 6.01602
0.0739088 6.02603
0.0743886 6.03604
0.0748618 6.04605
0.0753284 6.05606
0.0757883 6.06607
0.0762414 6.07608
0.0766878 6.08609
0.0771273 6.0961
0.0775601 6.10611
0.0779859 6.11612
0.0784048 6.12613
0.0788168 6.13614
0.0792218 6.14615
0.0796197 6.15616
0.0800106 6.16617
0.0803944 6.17618
0.0807711 6.18619
0.0811407 6.1962
0.081503 6.20621
0.0818582 6.21622
0.0822061 6.22623
0.0825467 6.23624
0.08288 6.24625
0.083206 6.25626
0.0835246 6.26627
0.0838358 6.27628
0.0841397 6.28629
0.0844361 6.2963
0.084725 6.30631
0.0850064 6.31632
0.0852804 6.32633
0.0855468 6.33634
0.0858056 6.34635
0.0860569 6.35636
0.0863005 6.36637
0.0865366 6.37638
0.086765 6.38639
0.0869857 6.3964
0.0871988 6.40641
0.0874042 6.41642
0.0876019 6.42643
0.0877918 6.43644
0.087974 6.44645
0.0881484 6.45646
0.0883151 6.46647
0.088474 6.47648
0.0886251 6.48649
0.0887683 6.4965
0.0889038 6.50651
0.0890314 6.51652
0.0891511 6.52653
0.089263 6.53654
0.089367 6.54655
0.0894632 6.55656
0.0895515 6.56657
0.0896318 6.57658
0.0897043 6.58659
0.0897689 6.5966
0.0898256 6.60661
0.0898743 6.61662
0.0899152 6.62663
0.0899481 6.63664
0.0899731 6.64665
0.0899902 6.65666
0.0899993 6.66667
0.0900005 6.67668
0.0899938 6.68669
0.0899792 6.6967
0.0899566 6.70671
0.0899261 6.71672
0.0898877 6.72673
0.0898414 6.73674
0.0897871 6.74675
0.089725 6.75676
0.0896549 6.76677
0.0895769 6.77678
0.0894911 6.78679
0.0893973 6.7968
0.0892957 6.80681
0.0891862 6.81682
0.0890689 6.82683
0.0889437 6.83684
0.0888107 6.84685
0.0886698 6.85686
0.0885211 6.86687
0.0883646 6.87688
0.0882003 6.88689
0.0880283 6.8969
0.0878485 6.90691
0.0876609 6.91692
0.0874656 6.92693
0.0872626 6.93694
0.0870519 6.94695
0.0868335 6.95696
0.0866074 6.96697
0.0863737 6.97698
0.0861324 6.98699
0.0858834 6.997
0.0856269 7.00701
0.0853628 7.01702
0.0850912 7.02703
0.084812 7.03704
0.0845254 7.04705
0.0842313 7.05706
0.0839298 7.06707
0.0836208 7.07708
0.0833044 7.08709
0.0829807 7.0971
0.0826496 7.10711
0.0823112 7.11712
0.0819656 7.12713
0.0816126 7.13714
0.0812525 7.14715
0.0808851 7.15716
0.0805106 7.16717
0.080129 7.17718
0.0797403 7.18719
0.0793445 7.1972
0.0789416 7.20721
0.0785318 7.21722
0.078115 7.22723
0.0776913 7.23724
0.0772607 7.24725
0.0768232 7.25726
0.0763789 7.26727
0.0759279 7.27728
0.0754701 7.28729
0.0750055 7.2973
0.0745344 7.30731
0.0740566 7.31732
0.0735722 7.32733
0.0730813 7.33734
0.0725839 7.34735
0.07208 7.35736
0.0715697 7.36737
0.071053 7.37738
0.0705301 7.38739
0.0700008 7.3974
0.0694653 7.40741
0.0689236 7.41742
0.0683758 7.42743
0.0678219 7.43744
0.0672619 7.44745
0.066696 7.45746
0.0661241 7.46747
0.0655463 7.47748
0.0649626 7.48749
0.0643732 7.4975
0.063778 7.50751
0.0631771 7.51752
0.0625706 7.52753
0.0619584 7.53754
0.0613408 7.54755
0.0607176 7.55756
0.060089 7.56757
0.0594551 7.57758
0.0588158 7.58759
0.0581713 7.5976
0.0575215 7.60761
0.0568666 7.61762
0.0562067 7.62763
0.0555416 7.63764
0.0548717 7.64765
0.0541967 7.65766
0.053517 7.66767
0.0528324 7.67768
0.0521431 7.68769
0.0514491 7.6977
0.0507505 7.70771
0.0500473 7.71772
0.0493397 7.72773
0.0486276 7.73774
0.0479112 7.74775
0.0471904 7.75776
0.0464654 7.76777
0.0457363 7.77778
0.045003 7.78779
0.0442656 7.7978
0.0435243 7.80781
0.0427791 7.81782
0.04203 7.82783
0.0412772 7.83784
0.0405206 7.84785
0.0397604 7.85786
0.0389966 7.86787
0.0382293 7.87788
0.0374585 7.88789
0.0366844 7.8979
0.035907 7.90791
0.0351263 7.91792
0.0343425 7.92793
0.0335555 7.93794
0.0327656 7.94795
0.0319726 7.95796
0.0311768 7.96797
0.0303782 7.97798
0.0295768 7.98799
0.0287728 7.998
0.0279662 8.00801
0.027157 8.01802
0.0263454 8.02803
0.0255315 8.03804
0.0247152 8.04805
0.0238966 8.05806
0.023076 8.06807
0.0222532 8.07808
0.0214284 8.08809
0.0206017 8.0981
0.0197731 8.10811
0.0189428 8.11812
0.0181107 8.12813
0.017277 8.13814
0.0164417 8.14815
0.0156049 8.15816
0.0147667 8.16817
0.0139272 8.17818
0.0130864 8.18819
0.0122445 8.1982
0.0114014 8.20821
0.0105573 8.21822
0.00971227 8.22823
0.00886634 8.23824
0.0080196 8.24825
0.00717214 8.25826
0.00632404 8.26827
0.00547535 8.27828
0.00462618 8.28829
0.00377658 8.2983
0.00292664 8.30831
0.00207644 8.31832
0.00122605 8.32833
0.000375545 8.33834
-0.000474991 8.34835
-0.00132548 8.35836
-0.00217586 8.36837
-0.00302603 8.37838
-0.00387594 8.38839
-0.00472549 8.3984
-0.00557461 8.40841
-0.00642323 8.41842
-0.00727127 8.42843
-0.00811865 8.43844
-0.00896529 8.44845
-0.00981112 8.45846
-0.0106561 8.46847
-0.0115 8.47848
-0.012343 8.48849
-0.0131848 8.4985
-0.0140254 8.50851
-0.0148648 8.51852
-0.0157028 8.52853
-0.0165394 8.53854
-0.0173745 8.54855
-0.018208 8.55856
-0.0190399 8.56857
-0.0198701 8.57858
-0.0206985 8.58859
-0.0215249 8.5986
-0.0223495 8.60861
-0.023172 8.61862
-0.0239925 8.62863
-0.0248107 8.63864
-0.0256267 8.64865
-0.0264405 8.65866
-0.0272518 8.66867
-0.0280606 8.67868
-0.028867 8.68869
-0.0296707 8.6987
-0.0304717 8.70871
-0.03127 8.71872
-0.0320655 8.72873
-0.0328581 8.73874
-0.0336477 8.74875
-0.0344343 8.75876
-0.0352177 8.76877
-0.035998 8.77878
-0.0367751 8.78879
-0.0375488 8.7988
-0.0383192 8.80881
-0.0390861 8.81882
-0.0398495 8.82883
-0.0406093 8.83884
-0.0413654 8.84885
-0.0421178 8.85886
-0.0428665 8.86887
-0.0436112 8.87888
-0.0443521 8.88889
-0.0450889 8.8989
-0.0458217 8.90891
-0.0465504 8.91892
-0.0472749 8.92893
-0.0479952 8.93894
-0.0487111 8.94895
-0.0494227 8.95896
-0.0501298 8.96897
-0.0508324 8.97898
-0.0515305 8.98899
-0.0522239 8.999
-0.0529127 9.00901
-0.0535967 9.01902
-0.0542759 9.02903
-0.0549502 9.03904
-0.0556197 9.04905
-0.0562841 9.05906
-0.0569435 9.06907
-0.0575978 9.07908
-0.0582469 9.08909
-0.0588908 9.0991
-0.0595295 9.10911
-0.0601628 9.11912
-0.0607908 9.12913
-0.0614133 9.13914
-0.0620303 9.14915
-0.0626418 9.15916
-0.0632476 9.16917
-0.0638479 9.17918
-0.0644424 9.18919
-0.0650312 9.1992
-0.0656141 9.20921
-0.0661913 9.21922
-0.0667625 9.22923
-0.0673277 9.23924
-0.067887 9.24925
-0.0684402 9.25926
-0.0689873 9.26927
-0.0695282 9.27928
-0.070063 9.28929
-0.0705915 9.2993
-0.0711138 9.30931
-0.0716297 9.31932
-0.0721392 9.32933
-0.0726423 9.33934
-0.073139 9.34935
-0.0736292 9.35936
-0.0741128 9.36937
-0.0745898 9.37938
-0.0750602 9.38939
-0.0755239 9.3994
-0.0759809 9.40941
-0.0764312 9.41942
-0.0768747 9.42943
-0.0773114 9.43944
-0.0777412 9.44945
-0.0781641 9.45946
-0.0785801 9.46947
-0.0789891 9.47948
-0.0793911 9.48949
-0.0797861 9.4995
-0.080174 9.50951
-0.0805548 9.51952
-0.0809285 9.52953
-0.081295 9.53954
-0.0816543 9.54955
-0.0820063 9.55956
-0.0823512 9.56957
-0.0826887 9.57958
-0.0830189 9.58959
-0.0833418 9.5996
-0.0836573 9.60961
-0.0839654 9.61962
-0.0842661 9.62963
-0.0845593 9.63964
-0.0848451 9.64965
-0.0851233 9.65966
-0.0853941 9.66967
-0.0856573 9.67968
-0.0859129 9.68969
-0.086161 9.6997
-0.0864014 9.70971
-0.0866342 9.71972
-0.0868594 9.72973
-0.0870769 9.73974
-0.0872867 9.74975
-0.0874888 9.75976
-0.0876832 9.76977
-0.0878699 9.77978
-0.0880488 9.78979
-0.08822 9.7998
-0.0883833 9.80981
-0.0885389 9.81982
-0.0886867 9.82983
-0.0888266 9.83984
-0.0889587 9.84985
-0.089083 9.85986
-0.0891994 9.86987
-0.089308 9.87988
-0.0894087 9.88989
-0.0895015 9.8999
-0.0895865 9.90991
-0.0896635 9.91992
-0.0897326 9.92993
-0.0897939 9.93994
-0.0898472 9.94995
-0.0898926 9.95996
-0.0899301 9.96997
-0.0899596 9.97998
-0.0899813 9.98999
-0.089995 10
