x t
0.0868512 2.17217
0.0864409 2.18218
0.0860229 2.19219
0.0855972 2.2022
0.0851638 2.21221
0.0847229 2.22222
0.0842744 2.23223
0.0838183 2.24224
0.0833548 2.25225
0.0828839 2.26226
0.0824056 2.27227
0.0819199 2.28228
0.0814269 2.29229
0.0809266 2.3023
0.0804191 2.31231
0.0799044 2.32232
0.0793826 2.33233
0.0788537 2.34234
0.0783177 2.35235
0.0777748 2.36236
0.0772249 2.37237
0.0766682 2.38238
0.0761045 2.39239
0.0755341 2.4024
0.074957 2.41241
0.0743731 2.42242
0.0737826 2.43243
0.0731855 2.44244
0.0725819 2.45245
0.0719717 2.46246
0.0713552 2.47247
0.0707323 2.48248
0.070103 2.49249
0.0694675 2.5025
0.0688258 2.51251
0.0681779 2.52252
0.0675239 2.53253
0.0668639 2.54254
0.0661979 2.55255
0.065526 2.56256
0.0648483 2.57257
0.0641647 2.58258
0.0634754 2.59259
0.0627804 2.6026
0.0620798 2.61261
0.0613737 2.62262
0.060662 2.63263
0.0599449 2.64264
0.0592225 2.65265
0.0584947 2.66266
0.0577618 2.67267
0.0570236 2.68268
0.0562803 2.69269
0.055532 2.7027
0.0547787 2.71271
0.0540205 2.72272
0.0532575 2.73273
0.0524897 2.74274
0.0517172 2.75275
0.05094 2.76276
0.0501583 2.77277
0.0493721 2.78278
0.0485814 2.79279
0.0477864 2.8028
0.0469871 2.81281
0.0461835 2.82282
0.0453758 2.83283
0.0445641 2.84284
0.0437483 2.85285
0.0429286 2.86286
0.042105 2.87287
0.0412776 2.88288
0.0404465 2.89289
0.0396118 2.9029
0.0387735 2.91291
0.0379317 2.92292
0.0370865 2.93293
0.0362379 2.94294
0.0353861 2.95295
0.0345311 2.96296
0.0336729 2.97297
0.0328117 2.98298
0.0319475 2.99299
0.0310804 3.003
0.0302105 3.01301
0.0293379 3.02302
0.0284626 3.03303
0.0275847 3.04304
0.0267043 3.05305
0.0258215 3.06306
0.0249363 3.07307
0.0240488 3.08308
0.0231592 3.09309
0.0222674 3.1031
0.0213736 3.11311
0.0204778 3.12312
0.0195801 3.13313
0.0186806 3.14314
0.0177794 3.15315
0.0168765 3.16316
0.0159721 3.17317
0.0150662 3.18318
0.0141589 3.19319
0.0132502 3.2032
0.0123403 3.21321
0.0114293 3.22322
0.0105171 3.23323
0.00960397 3.24324
0.00868988 3.25325
0.00777495 3.26326
0.00685925 3.27327
0.00594286 3.28328
0.00502587 3.29329
0.00410836 3.3033
0.0031904 3.31331
0.00227209 3.32332
0.00135349 3.33333
0.000434687 3.34334
-0.000484232 3.35335
-0.00140319 3.36336
-0.0023221 3.37337
-0.00324089 3.38338
-0.00415948 3.39339
-0.00507778 3.4034
-0.00599572 3.41341
-0.0069132 3.42342
-0.00783016 3.43343
-0.00874651 3.44344
-0.00966217 3.45345
-0.0105771 3.46346
-0.0114911 3.47347
-0.0124042 3.48348
-0.0133163 3.49349
-0.0142273 3.5035
-0.0151371 3.51351
-0.0160457 3.52352
-0.0169529 3.53353
-0.0178587 3.54354
-0.018763 3.55355
-0.0196658 3.56356
-0.0205669 3.57357
-0.0214663 3.58358
-0.0223638 3.59359
-0.0232595 3.6036
-0.0241531 3.61361
-0.0250448 3.62362
-0.0259343 3.63363
-0.0268216 3.64364
-0.0277066 3.65365
-0.0285892 3.66366
-0.0294694 3.67367
-0.0303471 3.68368
-0.0312222 3.69369
-0.0320946 3.7037
-0.0329642 3.71371
-0.033831 3.72372
-0.0346949 3.73373
-0.0355558 3.74374
-0.0364137 3.75375
-0.0372684 3.76376
-0.0381199 3.77377
-0.0389681 3.78378
-0.039813 3.79379
-0.0406544 3.8038
-0.0414923 3.81381
-0.0423266 3.82382
-0.0431572 3.83383
-0.0439841 3.84384
-0.0448072 3.85385
-0.0456264 3.86386
-0.0464417 3.87387
-0.0472529 3.88388
-0.04806 3.89389
-0.048863 3.9039
-0.0496617 3.91391
-0.050456 3.92392
-0.051246 3.93393
-0.0520316 3.94394
-0.0528126 3.95395
-0.053589 3.96396
-0.0543607 3.97397
-0.0551277 3.98398
-0.0558899 3.99399
-0.0566473 4.004
-0.0573996 4.01401
-0.058147 4.02402
-0.0588893 4.03403
-0.0596265 4.04404
-0.0603584 4.05405
-0.0610851 4.06406
-0.0618064 4.07407
-0.0625224 4.08408
-0.0632328 4.09409
-0.0639377 4.1041
-0.0646371 4.11411
-0.0653308 4.12412
-0.0660187 4.13413
-0.0667009 4.14414
-0.0673772 4.15415
-0.0680476 4.16416
-0.0687121 4.17417
-0.0693705 4.18418
-0.0700229 4.19419
-0.0706691 4.2042
-0.0713091 4.21421
-0.0719428 4.22422
-0.0725703 4.23423
-0.0731913 4.24424
-0.0738059 4.25425
-0.0744141 4.26426
-0.0750157 4.27427
-0.0756107 4.28428
-0.076199 4.29429
-0.0767807 4.3043
-0.0773556 4.31431
-0.0779237 4.32432
-0.0784849 4.33433
-0.0790392 4.34434
-0.0795866 4.35435
-0.0801269 4.36436
-0.0806602 4.37437
-0.0811864 4.38438
-0.0817054 4.39439
-0.0822173 4.4044
-0.0827218 4.41441
-0.0832191 4.42442
-0.0837091 4.43443
-0.0841916 4.44444
-0.0846667 4.45445
-0.0851344 4.46446
-0.0855945 4.47447
-0.0860471 4.48448
-0.0864921 4.49449
-0.0869294 4.5045
-0.0873591 4.51451
-0.087781 4.52452
-0.0881952 4.53453
-0.0886016 4.54454
-0.0890001 4.55455
-0.0893908 4.56456
-0.0897736 4.57457
-0.0901484 4.58458
-0.0905153 4.59459
-0.0908741 4.6046
-0.091225 4.61461
-0.0915677 4.62462
-0.0919023 4.63463
-0.0922288 4.64464
-0.0925471 4.65465
-0.0928572 4.66466
-0.0931591 4.67467
-0.0934528 4.68468
-0.0937381 4.69469
-0.0940152 4.7047
-0.0942839 4.71471
-0.0945442 4.72472
-0.0947962 4.73473
-0.0950398 4.74474
-0.0952749 4.75475
-0.0955016 4.76476
-0.0957198 4.77477
-0.0959295 4.78478
-0.0961307 4.79479
-0.0963234 4.8048
-0.0965075 4.81481
-0.096683 4.82482
-0.09685 4.83483
-0.0970084 4.84484
-0.0971581 4.85485
-0.0972992 4.86486
-0.0974317 4.87487
-0.0975555 4.88488
-0.0976707 4.89489
-0.0977772 4.9049
-0.0978749 4.91491
-0.097964 4.92492
-0.0980444 4.93493
-0.098116 4.94494
-0.098179 4.95495
-0.0982332 4.96496
-0.0982786 4.97497
-0.0983153 4.98498
-0.0983433 4.99499
-0.0983625 5.00501
-0.098373 5.01502
-0.0983747 5.02503
-0.0983677 5.03504
-0.0983519 5.04505
-0.0983274 5.05506
-0.0982941 5.06507
-0.098252 5.07508
-0.0982012 5.08509
-0.0981417 5.0951
-0.0980734 5.10511
-0.0979964 5.11512
-0.0979107 5.12513
-0.0978163 5.13514
-0.0977131 5.14515
-0.0976012 5.15516
-0.0974807 5.16517
-0.0973514 5.17518
-0.0972135 5.18519
-0.0970669 5.1952
-0.0969117 5.20521
-0.0967478 5.21522
-0.0965754 5.22523
-0.0963943 5.23524
-0.0962046 5.24525
-0.0960063 5.25526
-0.0957995 5.26527
-0.0955842 5.27528
-0.0953603 5.28529
-0.0951279 5.2953
-0.094887 5.30531
-0.0946377 5.31532
-0.09438 5.32533
-0.0941138 5.33534
-0.0938392 5.34535
-0.0935563 5.35536
-0.093265 5.36537
-0.0929654 5.37538
-0.0926576 5.38539
-0.0923414 5.3954
-0.092017 5.40541
-0.0916844 5.41542
-0.0913437 5.42543
-0.0909947 5.43544
-0.0906377 5.44545
-0.0902726 5.45546
-0.0898994 5.46547
-0.0895182 5.47548
-0.089129 5.48549
-0.0887319 5.4955
-0.0883268 5.50551
-0.0879139 5.51552
-0.0874931 5.52553
-0.0870645 5.53554
-0.0866281 5.54555
-0.086184 5.55556
-0.0857323 5.56557
-0.0852728 5.57558
-0.0848058 5.58559
-0.0843311 5.5956
-0.083849 5.60561
-0.0833594 5.61562
-0.0828623 5.62563
-0.0823578 5.63564
-0.081846 5.64565
-0.0813268 5.65566
-0.0808004 5.66567
-0.0802668 5.67568
-0.079726 5.68569
-0.0791781 5.6957
-0.0786232 5.70571
-0.0780612 5.71572
-0.0774922 5.72573
-0.0769163 5.73574
-0.0763335 5.74575
-0.075744 5.75576
-0.0751476 5.76577
-0.0745446 5.77578
-0.0739348 5.78579
-0.0733185 5.7958
-0.0726956 5.80581
-0.0720662 5.81582
-0.0714304 5.82583
-0.0707882 5.83584
-0.0701397 5.84585
-0.0694849 5.85586
-0.0688239 5.86587
-0.0681567 5.87588
-0.0674835 5.88589
-0.0668042 5.8959
-0.0661189 5.90591
-0.0654277 5.91592
-0.0647307 5.92593
-0.0640278 5.93594
-0.0633193 5.94595
-0.062605 5.95596
-0.0618852 5.96597
-0.0611598 5.97598
-0.060429 5.98599
-0.0596927 5.996
-0.0589511 6.00601
-0.0582043 6.01602
-0.0574522 6.02603
-0.0566949 6.03604
-0.0559326 6.04605
-0.0551653 6.05606
-0.054393 6.06607
-0.0536158 6.07608
-0.0528339 6.08609
-0.0520471 6.0961
-0.0512558 6.10611
-0.0504598 6.11612
-0.0496593 6.12613
-0.0488543 6.13614
-0.048045 6.14615
-0.0472313 6.15616
-0.0464134 6.16617
-0.0455913 6.17618
-0.0447651 6.18619
-0.0439349 6.1962
-0.0431008 6.20621
-0.0422627 6.21622
-0.0414209 6.22623
-0.0405753 6.23624
-0.039726 6.24625
-0.0388732 6.25626
-0.0380169 6.26627
-0.0371571 6.27628
-0.036294 6.28629
-0.0354276 6.2963
-0.034558 6.30631
-0.0336853 6.31632
-0.0328095 6.32633
-0.0319308 6.33634
-0.0310491 6.34635
-0.0301647 6.35636
-0.0292775 6.36637
-0.0283876 6.37638
-0.0274952 6.38639
-0.0266002 6.3964
-0.0257029 6.40641
-0.0248031 6.41642
-0.0239012 6.42643
-0.022997 6.43644
-0.0220907 6.44645
-0.0211824 6.45646
-0.0202721 6.46647
-0.01936 6.47648
-0.0184461 6.48649
-0.0175305 6.4965
-0.0166132 6.50651
-0.0156944 6.51652
-0.0147742 6.52653
-0.0138525 6.53654
-0.0129296 6.54655
-0.0120054 6.55656
-0.0110801 6.56657
-0.0101538 6.57658
-0.00922644 6.58659
-0.00829821 6.5966
-0.00736916 6.60661
-0.00643939 6.61662
-0.00550896 6.62663
-0.00457796 6.63664
-0.00364648 6.64665
-0.0027146 6.65666
-0.00178239 6.66667
-0.000849948 6.67668
8.26543e-05 6.68669
0.00101533 6.6967
0.001948 6.70671
0.00288058 6.71672
0.00381299 6.72673
0.00474514 6.73674
0.00567696 6.74675
0.00660836 6.75676
0.00753926 6.76677
0.00846958 6.77678
0.00939923 6.78679
0.0103281 6.7968
0.0112562 6.80681
0.0121834 6.81682
0.0131096 6.82683
0.0140347 6.83684
0.0149586 6.84685
0.0158813 6.85686
0.0168027 6.86687
0.0177227 6.87688
0.0186412 6.88689
0.0195581 6.8969
0.0204734 6.90691
0.021387 6.91692
0.0222988 6.92693
0.0232087 6.93694
0.0241166 6.94695
0.0250225 6.95696
0.0259262 6.96697
0.0268278 6.97698
0.027727 6.98699
0.0286239 6.997
0.0295183 7.00701
0.0304102 7.01702
0.0312996 7.02703
0.0321862 7.03704
0.03307 7.04705
0.0339511 7.05706
0.0348292 7.06707
0.0357043 7.07708
0.0365763 7.08709
0.0374452 7.0971
0.0383109 7.10711
0.0391732 7.11712
0.0400322 7.12713
0.0408877 7.13714
0.0417397 7.14715
0.0425881 7.15716
0.0434328 7.16717
0.0442737 7.17718
0.0451108 7.18719
0.045944 7.1972
0.0467731 7.20721
0.0475983 7.21722
0.0484193 7.22723
0.0492361 7.23724
0.0500486 7.24725
0.0508568 7.25726
0.0516605 7.26727
0.0524598 7.27728
0.0532545 7.28729
0.0540445 7.2973
0.0548299 7.30731
0.0556105 7.31732
0.0563862 7.32733
0.057157 7.33734
0.0579228 7.34735
0.0586836 7.35736
0.0594392 7.36737
0.0601897 7.37738
0.0609349 7.38739
0.0616747 7.3974
0.0624092 7.40741
0.0631383 7.41742
0.0638618 7.42743
0.0645797 7.43744
0.0652919 7.44745
0.0659985 7.45746
0.0666993 7.46747
0.0673942 7.47748
0.0680832 7.48749
0.0687663 7.4975
0.0694433 7.50751
0.0701142 7.51752
0.070779 7.52753
0.0714376 7.53754
0.0720899 7.54755
0.0727359 7.55756
0.0733755 7.56757
0.0740086 7.57758
0.0746353 7.58759
0.0752554 7.5976
0.0758688 7.60761
0.0764756 7.61762
0.0770757 7.62763
0.077669 7.63764
0.0782555 7.64765
0.078835 7.65766
0.0794077 7.66767
0.0799733 7.67768
0.0805319 7.68769
0.0810834 7.6977
0.0816278 7.70771
0.082165 7.71772
0.0826949 7.72773
0.0832175 7.73774
0.0837328 7.74775
0.0842408 7.75776
0.0847412 7.76777
0.0852343 7.77778
0.0857197 7.78779
0.0861977 7.7978
0.086668 7.80781
0.0871306 7.81782
0.0875856 7.82783
0.0880328 7.83784
0.0884722 7.84785
0.0889039 7.85786
0.0893276 7.86787
0.0897435 7.87788
0.0901514 7.88789
0.0905514 7.8979
0.0909433 7.90791
0.0913272 7.91792
0.091703 7.92793
0.0920707 7.93794
0.0924303 7.94795
0.0927817 7.95796
0.0931248 7.96797
0.0934597 7.97798
0.0937863 7.98799
0.0941047 7.998
0.0944146 8.00801
0.0947163 8.01802
0.0950095 8.02803
0.0952943 8.03804
0.0955706 8.04805
0.0958385 8.05806
0.0960978 8.06807
0.0963487 8.07808
0.096591 8.08809
0.0968247 8.0981
0.0970499 8.10811
0.0972664 8.11812
0.0974743 8.12813
0.0976735 8.13814
0.097864 8.14815
0.0980459 8.15816
0.0982191 8.16817
0.0983835 8.17818
0.0985392 8.18819
0.0986862 8.1982
0.0988243 8.20821
0.0989537 8.21822
0.0990743 8.22823
0.0991861 8.23824
0.0992891 8.24825
0.0993832 8.25826
0.0994685 8.26827
0.099545 8.27828
0.0996126 8.28829
0.0996713 8.2983
0.0997212 8.30831
0.0997622 8.31832
0.0997944 8.32833
0.0998176 8.33834
0.099832 8.34835
0.0998375 8.35836
0.0998341 8.36837
0.0998218 8.37838
0.0998006 8.38839
0.0997705 8.3984
0.0997316 8.40841
0.0996838 8.41842
0.0996271 8.42843
0.0995615 8.43844
0.0994871 8.44845
0.0994038 8.45846
0.0993116 8.46847
0.0992106 8.47848
0.0991007 8.48849
0.0989821 8.4985
0.0988546 8.50851
0.0987183 8.51852
0.0985732 8.52853
0.0984193 8.53854
0.0982566 8.54855
0.0980852 8.55856
0.097905 8.56857
0.0977161 8.57858
0.0975185 8.58859
0.0973122 8.5986
0.0970973 8.60861
0.0968736 8.61862
0.0966414 8.62863
0.0964005 8.63864
0.096151 8.64865
0.0958929 8.65866
0.0956263 8.66867
0.0953512 8.67868
0.0950675 8.68869
0.0947754 8.6987
0.0944748 8.70871
0.0941658 8.71872
0.0938484 8.72873
0.0935226 8.73874
0.0931885 8.74875
0.0928461 8.75876
0.0924953 8.76877
0.0921363 8.77878
0.0917691 8.78879
0.0913938 8.7988
0.0910102 8.80881
0.0906185 8.81882
0.0902188 8.82883
0.089811 8.83884
0.0893951 8.84885
0.0889713 8.85886
0.0885396 8.86887
0.0880999 8.87888
0.0876524 8.88889
0.0871971 8.8989
0.086734 8.90891
0.0862631 8.91892
0.0857845 8.92893
0.0852983 8.93894
0.0848044 8.94895
0.084303 8.95896
0.0837941 8.96897
0.0832776 8.97898
0.0827538 8.98899
0.0822225 8.999
0.0816839 9.00901
0.081138 9.01902
0.0805849 9.02903
0.0800245 9.03904
0.079457 9.04905
0.0788825 9.05906
0.0783008 9.06907
0.0777122 9.07908
0.0771166 9.08909
0.0765141 9.0991
0.0759048 9.10911
0.0752887 9.11912
0.0746659 9.12913
0.0740364 9.13914
0.0734003 9.14915
0.0727577 9.15916
0.0721085 9.16917
0.0714529 9.17918
0.0707909 9.18919
0.0701225 9.1992
0.0694479 9.20921
0.0687671 9.21922
0.0680801 9.22923
0.0673871 9.23924
0.066688 9.24925
0.0659829 9.25926
0.065272 9.26927
0.0645552 9.27928
0.0638326 9.28929
0.0631043 9.2993
0.0623704 9.30931
0.0616309 9.31932
0.0608858 9.32933
0.0601353 9.33934
0.0593794 9.34935
0.0586182 9.35936
0.0578518 9.36937
0.0570802 9.37938
0.0563034 9.38939
0.0555216 9.3994
0.0547348 9.40941
0.0539431 9.41942
0.0531466 9.42943
0.0523453 9.43944
0.0515393 9.44945
0.0507287 9.45946
0.0499136 9.46947
0.0490939 9.47948
0.0482698 9.48949
0.0474414 9.4995
0.0466088 9.50951
0.0457719 9.51952
0.0449309 9.52953
0.0440859 9.53954
0.0432369 9.54955
0.0423841 9.55956
0.0415274 9.56957
0.0406669 9.57958
0.0398028 9.58959
0.0389351 9.5996
0.0380639 9.60961
0.0371893 9.61962
0.0363113 9.62963
0.03543 9.63964
0.0345455 9.64965
0.0336579 9.65966
0.0327672 9.66967
0.0318735 9.67968
0.030977 9.68969
0.0300777 9.6997
0.0291756 9.70971
0.0282709 9.71972
0.0273636 9.72973
0.0264538 9.73974
0.0255416 9.74975
0.024627 9.75976
0.0237102 9.76977
0.0227913 9.77978
0.0218702 9.78979
0.0209471 9.7998
0.0200221 9.80981
0.0190953 9.81982
0.0181667 9.82983
0.0172364 9.83984
0.0163045 9.84985
0.0153711 9.85986
0.0144362 9.86987
0.0135 9.87988
0.0125625 9.88989
0.0116239 9.8999
0.0106841 9.90991
0.00974328 9.91992
0.00880154 9.92993
0.00785893 9.93994
0.00691555 9.94995
0.00597148 9.95996
0.0050268 9.96997
0.00408159 9.97998
0.00313594 9.98999
0.00218993 10
0.00124364 10.01
