x t
0.0213454 0.240024
0.0214332 0.241024
0.021521 0.242024
0.0216088 0.243024
0.0216965 0.244024
0.0217843 0.245025
0.021872 0.246025
0.0219597 0.247025
0.0220474 0.248025
0.022135 0.249025
0.0222226 0.250025
0.0223103 0.251025
0.0223979 0.252025
0.0224854 0.253025
0.022573 0.254025
0.0226605 0.255026
0.0227481 0.256026
0.0228356 0.257026
0.022923 0.258026
0.0230105 0.259026
0.023098 0.260026
0.0231854 0.261026
0.0232728 0.262026
0.0233602 0.263026
0.0234475 0.264026
0.0235348 0.265027
0.0236222 0.266027
0.0237095 0.267027
0.0237967 0.268027
0.023884 0.269027
0.0239712 0.270027
0.0240584 0.271027
0.0241456 0.272027
0.0242328 0.273027
0.02432 0.274027
0.0244071 0.275028
0.0244942 0.276028
0.0245813 0.277028
0.0246683 0.278028
0.0247554 0.279028
0.0248424 0.280028
0.0249294 0.281028
0.0250164 0.282028
0.0251033 0.283028
0.0251903 0.284028
0.0252772 0.285029
0.0253641 0.286029
0.0254509 0.287029
0.0255378 0.288029
0.0256246 0.289029
0.0257114 0.290029
0.0257982 0.291029
0.0258849 0.292029
0.0259717 0.293029
0.0260584 0.294029
0.0261451 0.29503
0.0262317 0.29603
0.0263184 0.29703
0.026405 0.29803
0.0264916 0.29903
0.0265782 0.30003
0.0266647 0.30103
0.0267512 0.30203
0.0268377 0.30303
0.0269242 0.30403
0.0270107 0.305031
0.0270971 0.306031
0.0271835 0.307031
0.0272699 0.308031
0.0273562 0.309031
0.0274426 0.310031
0.0275289 0.311031
0.0276152 0.312031
0.0277014 0.313031
0.0277877 0.314031
0.0278739 0.315032
0.0279601 0.316032
0.0280462 0.317032
0.0281324 0.318032
0.0282185 0.319032
0.0283046 0.320032
0.0283906 0.321032
0.0284767 0.322032
0.0285627 0.323032
0.0286487 0.324032
0.0287346 0.325033
0.0288206 0.326033
0.0289065 0.327033
0.0289924 0.328033
0.0290783 0.329033
0.0291641 0.330033
0.0292499 0.331033
0.0293357 0.332033
0.0294215 0.333033
0.0295072 0.334033
0.0295929 0.335034
0.0296786 0.336034
0.0297642 0.337034
0.0298499 0.338034
0.0299355 0.339034
0.0300211 0.340034
0.0301066 0.341034
0.0301921 0.342034
0.0302776 0.343034
0.0303631 0.344034
0.0304486 0.345035
0.030534 0.346035
0.0306194 0.347035
0.0307047 0.348035
0.0307901 0.349035
0.0308754 0.350035
0.0309607 0.351035
0.0310459 0.352035
0.0311312 0.353035
0.0312164 0.354035
0.0313015 0.355036
0.0313867 0.356036
0.0314718 0.357036
0.0315569 0.358036
0.031642 0.359036
0.031727 0.360036
0.031812 0.361036
0.031897 0.362036
0.031982 0.363036
0.0320669 0.364036
0.0321518 0.365037
0.0322366 0.366037
0.0323215 0.367037
0.0324063 0.368037
0.0324911 0.369037
0.0325758 0.370037
0.0326606 0.371037
0.0327453 0.372037
0.0328299 0.373037
0.0329146 0.374037
0.0329992 0.375038
0.0330838 0.376038
0.0331683 0.377038
0.0332528 0.378038
0.0333373 0.379038
0.0334218 0.380038
0.0335062 0.381038
0.0335907 0.382038
0.033675 0.383038
0.0337594 0.384038
0.0338437 0.385039
0.033928 0.386039
0.0340123 0.387039
0.0340965 0.388039
0.0341807 0.389039
0.0342649 0.390039
0.034349 0.391039
0.0344331 0.392039
0.0345172 0.393039
0.0346012 0.394039
0.0346852 0.39504
0.0347692 0.39604
0.0348532 0.39704
0.0349371 0.39804
0.035021 0.39904
0.0351049 0.40004
0.0351887 0.40104
0.0352725 0.40204
0.0353563 0.40304
0.03544 0.40404
0.0355237 0.405041
0.0356074 0.406041
0.0356911 0.407041
0.0357747 0.408041
0.0358583 0.409041
0.0359418 0.410041
0.0360253 0.411041
0.0361088 0.412041
0.0361923 0.413041
0.0362757 0.414041
0.0363591 0.415042
0.0364425 0.416042
0.0365258 0.417042
0.0366091 0.418042
0.0366924 0.419042
0.0367756 0.420042
0.0368588 0.421042
0.036942 0.422042
0.0370251 0.423042
0.0371082 0.424042
0.0371913 0.425043
0.0372743 0.426043
0.0373574 0.427043
0.0374403 0.428043
0.0375233 0.429043
0.0376062 0.430043
0.037689 0.431043
0.0377719 0.432043
0.0378547 0.433043
0.0379375 0.434043
0.0380202 0.435044
0.0381029 0.436044
0.0381856 0.437044
0.0382682 0.438044
0.0383509 0.439044
0.0384334 0.440044
0.038516 0.441044
0.0385985 0.442044
0.0386809 0.443044
0.0387634 0.444044
0.0388458 0.445045
0.0389282 0.446045
0.0390105 0.447045
0.0390928 0.448045
0.0391751 0.449045
0.0392573 0.450045
0.0393395 0.451045
0.0394217 0.452045
0.0395038 0.453045
0.0395859 0.454045
0.039668 0.455046
0.03975 0.456046
0.039832 0.457046
0.0399139 0.458046
0.0399958 0.459046
0.0400777 0.460046
0.0401596 0.461046
0.0402414 0.462046
0.0403232 0.463046
0.0404049 0.464046
0.0404866 0.465047
0.0405683 0.466047
0.0406499 0.467047
0.0407315 0.468047
0.0408131 0.469047
0.0408946 0.470047
0.0409761 0.471047
0.0410576 0.472047
0.041139 0.473047
0.0412204 0.474047
0.0413017 0.475048
0.0413831 0.476048
0.0414643 0.477048
0.0415456 0.478048
0.0416268 0.479048
0.0417079 0.480048
0.0417891 0.481048
0.0418702 0.482048
0.0419512 0.483048
0.0420322 0.484048
0.0421132 0.485049
0.0421942 0.486049
0.0422751 0.487049
0.042356 0.488049
0.0424368 0.489049
0.0425176 0.490049
0.0425983 0.491049
0.0426791 0.492049
0.0427598 0.493049
0.0428404 0.494049
0.042921 0.49505
0.0430016 0.49605
0.0430821 0.49705
0.0431626 0.49805
0.0432431 0.49905
0.0433235 0.50005
0.0434039 0.50105
0.0434842 0.50205
0.0435645 0.50305
0.0436448 0.50405
0.043725 0.505051
0.0438052 0.506051
0.0438854 0.507051
0.0439655 0.508051
0.0440455 0.509051
0.0441256 0.510051
0.0442056 0.511051
0.0442855 0.512051
0.0443655 0.513051
0.0444453 0.514051
0.0445252 0.515052
0.044605 0.516052
0.0446847 0.517052
0.0447645 0.518052
0.0448442 0.519052
0.0449238 0.520052
0.0450034 0.521052
0.045083 0.522052
0.0451625 0.523052
0.045242 0.524052
0.0453214 0.525053
0.0454008 0.526053
0.0454802 0.527053
0.0455595 0.528053
0.0456388 0.529053
0.0457181 0.530053
0.0457973 0.531053
0.0458764 0.532053
0.0459556 0.533053
0.0460346 0.534053
0.0461137 0.535054
0.0461927 0.536054
0.0462717 0.537054
0.0463506 0.538054
0.0464295 0.539054
0.0465083 0.540054
0.0465871 0.541054
0.0466659 0.542054
0.0467446 0.543054
0.0468233 0.544054
0.0469019 0.545055
0.0469805 0.546055
0.047059 0.547055
0.0471376 0.548055
0.047216 0.549055
0.0472945 0.550055
0.0473728 0.551055
0.0474512 0.552055
0.0475295 0.553055
0.0476077 0.554055
0.047686 0.555056
0.0477641 0.556056
0.0478423 0.557056
0.0479204 0.558056
0.0479984 0.559056
0.0480764 0.560056
0.0481544 0.561056
0.0482323 0.562056
0.0483102 0.563056
0.0483881 0.564056
0.0484659 0.565057
0.0485436 0.566057
0.0486213 0.567057
0.048699 0.568057
0.0487766 0.569057
0.0488542 0.570057
0.0489317 0.571057
0.0490092 0.572057
0.0490867 0.573057
0.0491641 0.574057
0.0492415 0.575058
0.0493188 0.576058
0.0493961 0.577058
0.0494733 0.578058
0.0495505 0.579058
0.0496277 0.580058
0.0497048 0.581058
0.0497818 0.582058
0.0498588 0.583058
0.0499358 0.584058
0.0500128 0.585059
0.0500896 0.586059
0.0501665 0.587059
0.0502433 0.588059
0.05032 0.589059
0.0503967 0.590059
0.0504734 0.591059
0.05055 0.592059
0.0506266 0.593059
0.0507031 0.594059
0.0507796 0.59506
0.0508561 0.59606
0.0509325 0.59706
0.0510088 0.59806
0.0510851 0.59906
0.0511614 0.60006
0.0512376 0.60106
0.0513138 0.60206
0.0513899 0.60306
0.051466 0.60406
0.051542 0.605061
0.051618 0.606061
0.051694 0.607061
0.0517699 0.608061
0.0518457 0.609061
0.0519216 0.610061
0.0519973 0.611061
0.052073 0.612061
0.0521487 0.613061
0.0522243 0.614061
0.0522999 0.615062
0.0523755 0.616062
0.0524509 0.617062
0.0525264 0.618062
0.0526018 0.619062
0.0526771 0.620062
0.0527524 0.621062
0.0528277 0.622062
0.0529029 0.623062
0.0529781 0.624062
0.0530532 0.625063
0.0531283 0.626063
0.0532033 0.627063
0.0532783 0.628063
0.0533532 0.629063
0.0534281 0.630063
0.0535029 0.631063
0.0535777 0.632063
0.0536524 0.633063
0.0537271 0.634063
0.0538018 0.635064
0.0538764 0.636064
0.0539509 0.637064
0.0540254 0.638064
0.0540999 0.639064
0.0541743 0.640064
0.0542487 0.641064
0.054323 0.642064
0.0543972 0.643064
0.0544715 0.644064
0.0545456 0.645065
0.0546198 0.646065
0.0546938 0.647065
0.0547679 0.648065
0.0548418 0.649065
0.0549158 0.650065
0.0549897 0.651065
0.0550635 0.652065
0.0551373 0.653065
0.055211 0.654065
0.0552847 0.655066
0.0553583 0.656066
0.0554319 0.657066
0.0555055 0.658066
0.055579 0.659066
0.0556524 0.660066
0.0557258 0.661066
0.0557991 0.662066
0.0558724 0.663066
0.0559457 0.664066
0.0560189 0.665067
0.056092 0.666067
0.0561651 0.667067
0.0562382 0.668067
0.0563112 0.669067
0.0563841 0.670067
0.056457 0.671067
0.0565299 0.672067
0.0566027 0.673067
0.0566754 0.674067
0.0567481 0.675068
0.0568208 0.676068
0.0568934 0.677068
0.0569659 0.678068
0.0570384 0.679068
0.0571109 0.680068
0.0571833 0.681068
0.0572556 0.682068
0.0573279 0.683068
0.0574002 0.684068
0.0574724 0.685069
0.0575445 0.686069
0.0576166 0.687069
0.0576887 0.688069
0.0577607 0.689069
0.0578326 0.690069
0.0579045 0.691069
0.0579763 0.692069
0.0580481 0.693069
0.0581199 0.694069
0.0581916 0.69507
0.0582632 0.69607
0.0583348 0.69707
0.0584063 0.69807
0.0584778 0.69907
0.0585492 0.70007
0.0586206 0.70107
0.0586919 0.70207
0.0587632 0.70307
0.0588344 0.70407
0.0589056 0.705071
0.0589767 0.706071
0.0590478 0.707071
0.0591188 0.708071
0.0591898 0.709071
0.0592607 0.710071
0.0593316 0.711071
0.0594024 0.712071
0.0594731 0.713071
0.0595438 0.714071
0.0596145 0.715072
0.0596851 0.716072
0.0597556 0.717072
0.0598261 0.718072
0.0598966 0.719072
0.059967 0.720072
0.0600373 0.721072
0.0601076 0.722072
0.0601778 0.723072
0.060248 0.724072
0.0603181 0.725073
0.0603882 0.726073
0.0604582 0.727073
0.0605282 0.728073
0.0605981 0.729073
0.0606679 0.730073
0.0607377 0.731073
0.0608075 0.732073
0.0608772 0.733073
0.0609468 0.734073
0.0610164 0.735074
0.0610859 0.736074
0.0611554 0.737074
0.0612248 0.738074
0.0612942 0.739074
0.0613635 0.740074
0.0614328 0.741074
0.061502 0.742074
0.0615712 0.743074
0.0616403 0.744074
0.0617093 0.745075
0.0617783 0.746075
0.0618472 0.747075
0.0619161 0.748075
0.061985 0.749075
0.0620537 0.750075
0.0621225 0.751075
0.0621911 0.752075
0.0622597 0.753075
0.0623283 0.754075
0.0623968 0.755076
0.0624652 0.756076
0.0625336 0.757076
0.062602 0.758076
0.0626702 0.759076
0.0627385 0.760076
0.0628066 0.761076
0.0628747 0.762076
0.0629428 0.763076
0.0630108 0.764076
0.0630788 0.765077
0.0631467 0.766077
0.0632145 0.767077
0.0632823 0.768077
0.06335 0.769077
0.0634177 0.770077
0.0634853 0.771077
0.0635528 0.772077
0.0636203 0.773077
0.0636878 0.774077
0.0637552 0.775078
0.0638225 0.776078
0.0638898 0.777078
0.063957 0.778078
0.0640242 0.779078
0.0640913 0.780078
0.0641583 0.781078
0.0642253 0.782078
0.0642923 0.783078
0.0643591 0.784078
0.064426 0.785079
0.0644927 0.786079
0.0645594 0.787079
0.0646261 0.788079
0.0646927 0.789079
0.0647592 0.790079
0.0648257 0.791079
0.0648921 0.792079
0.0649585 0.793079
0.0650248 0.794079
0.0650911 0.79508
0.0651573 0.79608
0.0652234 0.79708
0.0652895 0.79808
0.0653555 0.79908
0.0654215 0.80008
0.0654874 0.80108
0.0655532 0.80208
0.065619 0.80308
0.0656847 0.80408
0.0657504 0.805081
0.065816 0.806081
0.0658816 0.807081
0.0659471 0.808081
0.0660125 0.809081
0.0660779 0.810081
0.0661433 0.811081
0.0662085 0.812081
0.0662737 0.813081
0.0663389 0.814081
0.066404 0.815082
0.066469 0.816082
0.066534 0.817082
0.0665989 0.818082
0.0666638 0.819082
0.0667286 0.820082
0.0667933 0.821082
0.066858 0.822082
0.0669226 0.823082
0.0669872 0.824082
0.0670517 0.825083
0.0671161 0.826083
0.0671805 0.827083
0.0672448 0.828083
0.0673091 0.829083
0.0673733 0.830083
0.0674375 0.831083
0.0675016 0.832083
0.0675656 0.833083
0.0676296 0.834083
0.0676935 0.835084
0.0677573 0.836084
0.0678211 0.837084
0.0678848 0.838084
0.0679485 0.839084
0.0680121 0.840084
0.0680757 0.841084
0.0681392 0.842084
0.0682026 0.843084
0.068266 0.844084
0.0683293 0.845085
0.0683925 0.846085
0.0684557 0.847085
0.0685188 0.848085
0.0685819 0.849085
0.0686449 0.850085
0.0687079 0.851085
0.0687708 0.852085
0.0688336 0.853085
0.0688964 0.854085
0.0689591 0.855086
0.0690217 0.856086
0.0690843 0.857086
0.0691468 0.858086
0.0692093 0.859086
0.0692717 0.860086
0.069334 0.861086
0.0693963 0.862086
0.0694585 0.863086
0.0695207 0.864086
0.0695828 0.865087
0.0696448 0.866087
0.0697068 0.867087
0.0697687 0.868087
0.0698305 0.869087
0.0698923 0.870087
0.069954 0.871087
0.0700157 0.872087
0.0700773 0.873087
0.0701388 0.874087
0.0702003 0.875088
0.0702617 0.876088
0.0703231 0.877088
0.0703844 0.878088
0.0704456 0.879088
0.0705068 0.880088
0.0705679 0.881088
0.0706289 0.882088
0.0706899 0.883088
0.0707508 0.884088
0.0708117 0.885089
0.0708724 0.886089
0.0709332 0.887089
0.0709938 0.888089
0.0710544 0.889089
0.071115 0.890089
0.0711755 0.891089
0.0712359 0.892089
0.0712962 0.893089
0.0713565 0.894089
0.0714168 0.89509
0.0714769 0.89609
0.071537 0.89709
0.0715971 0.89809
0.071657 0.89909
0.0717169 0.90009
0.0717768 0.90109
0.0718366 0.90209
0.0718963 0.90309
0.071956 0.90409
0.0720155 0.905091
0.0720751 0.906091
0.0721345 0.907091
0.0721939 0.908091
0.0722533 0.909091
0.0723126 0.910091
0.0723718 0.911091
0.0724309 0.912091
0.07249 0.913091
0.072549 0.914091
0.072608 0.915092
0.0726669 0.916092
0.0727257 0.917092
0.0727845 0.918092
0.0728432 0.919092
0.0729018 0.920092
0.0729604 0.921092
0.0730189 0.922092
0.0730773 0.923092
0.0731357 0.924092
0.073194 0.925093
0.0732522 0.926093
0.0733104 0.927093
0.0733685 0.928093
0.0734266 0.929093
0.0734846 0.930093
0.0735425 0.931093
0.0736004 0.932093
0.0736582 0.933093
0.0737159 0.934093
0.0737735 0.935094
0.0738311 0.936094
0.0738887 0.937094
0.0739461 0.938094
0.0740035 0.939094
0.0740609 0.940094
0.0741182 0.941094
0.0741754 0.942094
0.0742325 0.943094
0.0742896 0.944094
0.0743466 0.945095
0.0744035 0.946095
0.0744604 0.947095
0.0745172 0.948095
0.074574 0.949095
0.0746306 0.950095
0.0746873 0.951095
0.0747438 0.952095
0.0748003 0.953095
0.0748567 0.954095
0.0749131 0.955096
0.0749693 0.956096
0.0750256 0.957096
0.0750817 0.958096
0.0751378 0.959096
0.0751938 0.960096
0.0752498 0.961096
0.0753056 0.962096
0.0753615 0.963096
0.0754172 0.964096
0.0754729 0.965097
0.0755285 0.966097
0.0755841 0.967097
0.0756396 0.968097
0.075695 0.969097
0.0757503 0.970097
0.0758056 0.971097
0.0758608 0.972097
0.075916 0.973097
0.0759711 0.974097
0.0760261 0.975098
0.076081 0.976098
0.0761359 0.977098
0.0761907 0.978098
0.0762455 0.979098
0.0763002 0.980098
0.0763548 0.981098
0.0764093 0.982098
0.0764638 0.983098
0.0765182 0.984098
0.0765725 0.985099
0.0766268 0.986099
0.076681 0.987099
0.0767352 0.988099
0.0767892 0.989099
0.0768432 0.990099
0.0768972 0.991099
0.076951 0.992099
0.0770048 0.993099
0.0770586 0.994099
0.0771122 0.9951
0.0771658 0.9961
0.0772194 0.9971
0.0772728 0.9981
0.0773262 0.9991
0.0773795 1.0001
0.0774328 1.0011
0.077486 1.0021
0.0775391 1.0031
0.0775921 1.0041
0.0776451 1.0051
0.077698 1.0061
0.0777509 1.0071
0.0778036 1.0081
0.0778563 1.0091
0.077909 1.0101
0.0779615 1.0111
0.078014 1.0121
0.0780665 1.0131
0.0781188 1.0141
0.0781711 1.0151
0.0782233 1.0161
0.0782755 1.0171
0.0783276 1.0181
0.0783796 1.0191
0.0784315 1.0201
0.0784834 1.0211
0.0785352 1.0221
0.0785869 1.0231
0.0786386 1.0241
0.0786902 1.0251
0.0787417 1.0261
0.0787932 1.0271
0.0788446 1.0281
0.0788959 1.0291
0.0789472 1.0301
0.0789983 1.0311
0.0790494 1.0321
0.0791005 1.0331
0.0791515 1.0341
0.0792024 1.0351
0.0792532 1.0361
0.0793039 1.0371
0.0793546 1.0381
0.0794053 1.0391
0.0794558 1.0401
0.0795063 1.0411
0.0795567 1.0421
0.079607 1.0431
0.0796573 1.0441
0.0797075 1.0451
0.0797576 1.0461
0.0798077 1.0471
0.0798577 1.0481
0.0799076 1.0491
0.0799574 1.05011
0.0800072 1.05111
0.0800569 1.05211
0.0801065 1.05311
0.0801561 1.05411
0.0802056 1.05511
0.080255 1.05611
0.0803043 1.05711
0.0803536 1.05811
0.0804028 1.05911
0.080452 1.06011
0.080501 1.06111
0.08055 1.06211
0.0805989 1.06311
0.0806478 1.06411
0.0806966 1.06511
0.0807453 1.06611
0.0807939 1.06711
0.0808425 1.06811
0.080891 1.06911
0.0809394 1.07011
0.0809877 1.07111
0.081036 1.07211
0.0810842 1.07311
0.0811324 1.07411
0.0811804 1.07511
0.0812284 1.07611
0.0812763 1.07711
0.0813242 1.07811
0.081372 1.07911
0.0814197 1.08011
0.0814673 1.08111
0.0815149 1.08211
0.0815623 1.08311
0.0816098 1.08411
0.0816571 1.08511
0.0817044 1.08611
0.0817516 1.08711
0.0817987 1.08811
0.0818458 1.08911
0.0818927 1.09011
0.0819396 1.09111
0.0819865 1.09211
0.0820332 1.09311
0.0820799 1.09411
0.0821266 1.09511
0.0821731 1.09611
0.0822196 1.09711
0.082266 1.09811
0.0823123 1.09911
0.0823586 1.10011
0.0824047 1.10111
0.0824509 1.10211
0.0824969 1.10311
0.0825429 1.10411
0.0825887 1.10511
0.0826346 1.10611
0.0826803 1.10711
0.082726 1.10811
0.0827716 1.10911
0.0828171 1.11011
0.0828625 1.11111
0.0829079 1.11211
0.0829532 1.11311
0.0829985 1.11411
0.0830436 1.11511
0.0830887 1.11611
0.0831337 1.11711
0.0831787 1.11811
0.0832235 1.11911
0.0832683 1.12011
0.083313 1.12111
0.0833577 1.12211
0.0834022 1.12311
0.0834467 1.12411
0.0834911 1.12511
0.0835355 1.12611
0.0835798 1.12711
0.083624 1.12811
0.0836681 1.12911
0.0837121 1.13011
0.0837561 1.13111
0.0838 1.13211
0.0838439 1.13311
0.0838876 1.13411
0.0839313 1.13511
0.0839749 1.13611
0.0840184 1.13711
0.0840619 1.13811
0.0841053 1.13911
0.0841486 1.14011
0.0841918 1.14111
0.084235 1.14211
0.0842781 1.14311
0.0843211 1.14411
0.084364 1.14511
0.0844069 1.14611
0.0844496 1.14711
0.0844924 1.14811
0.084535 1.14911
0.0845776 1.15012
0.08462 1.15112
0.0846625 1.15212
0.0847048 1.15312
0.0847471 1.15412
0.0847892 1.15512
0.0848314 1.15612
0.0848734 1.15712
0.0849154 1.15812
0.0849572 1.15912
0.0849991 1.16012
0.0850408 1.16112
0.0850824 1.16212
0.085124 1.16312
0.0851655 1.16412
0.085207 1.16512
0.0852483 1.16612
0.0852896 1.16712
0.0853308 1.16812
0.085372 1.16912
0.085413 1.17012
0.085454 1.17112
0.0854949 1.17212
0.0855357 1.17312
0.0855765 1.17412
0.0856172 1.17512
0.0856578 1.17612
0.0856983 1.17712
0.0857388 1.17812
0.0857791 1.17912
0.0858194 1.18012
0.0858597 1.18112
0.0858998 1.18212
0.0859399 1.18312
0.0859799 1.18412
0.0860198 1.18512
0.0860596 1.18612
0.0860994 1.18712
0.0861391 1.18812
0.0861787 1.18912
0.0862182 1.19012
0.0862577 1.19112
0.0862971 1.19212
0.0863364 1.19312
0.0863756 1.19412
0.0864148 1.19512
0.0864539 1.19612
0.0864929 1.19712
0.0865318 1.19812
0.0865706 1.19912
0.0866094 1.20012
0.0866481 1.20112
0.0866867 1.20212
0.0867253 1.20312
0.0867637 1.20412
0.0868021 1.20512
0.0868404 1.20612
0.0868787 1.20712
0.0869168 1.20812
0.0869549 1.20912
0.0869929 1.21012
0.0870308 1.21112
0.0870687 1.21212
0.0871065 1.21312
0.0871442 1.21412
0.0871818 1.21512
0.0872193 1.21612
0.0872568 1.21712
0.0872942 1.21812
0.0873315 1.21912
0.0873687 1.22012
0.0874059 1.22112
0.087443 1.22212
0.08748 1.22312
0.0875169 1.22412
0.0875537 1.22512
0.0875905 1.22612
0.0876272 1.22712
0.0876638 1.22812
0.0877003 1.22912
0.0877368 1.23012
0.0877732 1.23112
0.0878095 1.23212
0.0878457 1.23312
0.0878818 1.23412
0.0879179 1.23512
0.0879539 1.23612
0.0879898 1.23712
0.0880256 1.23812
0.0880614 1.23912
0.0880971 1.24012
0.0881327 1.24112
0.0881682 1.24212
0.0882036 1.24312
0.088239 1.24412
0.0882743 1.24512
0.0883095 1.24612
0.0883446 1.24712
0.0883797 1.24812
0.0884147 1.24912
0.0884496 1.25013
0.0884844 1.25113
0.0885191 1.25213
0.0885538 1.25313
0.0885884 1.25413
0.0886229 1.25513
0.0886573 1.25613
0.0886916 1.25713
0.0887259 1.25813
0.0887601 1.25913
0.0887942 1.26013
0.0888282 1.26113
0.0888622 1.26213
0.0888961 1.26313
0.0889299 1.26413
0.0889636 1.26513
0.0889972 1.26613
0.0890308 1.26713
0.0890643 1.26813
0.0890977 1.26913
0.089131 1.27013
0.0891642 1.27113
0.0891974 1.27213
0.0892305 1.27313
0.0892635 1.27413
