v t
0.0881169 0.220022
0.0880997 0.221022
0.0880824 0.222022
0.088065 0.223022
0.0880476 0.224022
0.0880301 0.225023
0.0880125 0.226023
0.0879948 0.227023
0.087977 0.228023
0.0879592 0.229023
0.0879413 0.230023
0.0879233 0.231023
0.0879052 0.232023
0.087887 0.233023
0.0878688 0.234023
0.0878505 0.235024
0.0878321 0.236024
0.0878137 0.237024
0.0877951 0.238024
0.0877765 0.239024
0.0877578 0.240024
0.0877391 0.241024
0.0877202 0.242024
0.0877013 0.243024
0.0876823 0.244024
0.0876632 0.245025
0.0876441 0.246025
0.0876248 0.247025
0.0876055 0.248025
0.0875862 0.249025
0.0875667 0.250025
0.0875471 0.251025
0.0875275 0.252025
0.0875078 0.253025
0.0874881 0.254025
0.0874682 0.255026
0.0874483 0.256026
0.0874283 0.257026
0.0874082 0.258026
0.0873881 0.259026
0.0873678 0.260026
0.0873475 0.261026
0.0873271 0.262026
0.0873067 0.263026
0.0872861 0.264026
0.0872655 0.265027
0.0872448 0.266027
0.087224 0.267027
0.0872032 0.268027
0.0871823 0.269027
0.0871613 0.270027
0.0871402 0.271027
0.087119 0.272027
0.0870978 0.273027
0.0870765 0.274027
0.0870551 0.275028
0.0870336 0.276028
0.0870121 0.277028
0.0869905 0.278028
0.0869688 0.279028
0.086947 0.280028
0.0869252 0.281028
0.0869033 0.282028
0.0868813 0.283028
0.0868592 0.284028
0.086837 0.285029
0.0868148 0.286029
0.0867925 0.287029
0.0867701 0.288029
0.0867477 0.289029
0.0867251 0.290029
0.0867025 0.291029
0.0866798 0.292029
0.0866571 0.293029
0.0866342 0.294029
0.0866113 0.29503
0.0865883 0.29603
0.0865653 0.29703
0.0865421 0.29803
0.0865189 0.29903
0.0864956 0.30003
0.0864722 0.30103
0.0864488 0.30203
0.0864252 0.30303
0.0864016 0.30403
0.086378 0.305031
0.0863542 0.306031
0.0863304 0.307031
0.0863065 0.308031
0.0862825 0.309031
0.0862584 0.310031
0.0862343 0.311031
0.0862101 0.312031
0.0861858 0.313031
0.0861614 0.314031
0.086137 0.315032
0.0861125 0.316032
0.0860879 0.317032
0.0860632 0.318032
0.0860385 0.319032
0.0860136 0.320032
0.0859888 0.321032
0.0859638 0.322032
0.0859387 0.323032
0.0859136 0.324032
0.0858884 0.325033
0.0858631 0.326033
0.0858378 0.327033
0.0858124 0.328033
0.0857869 0.329033
0.0857613 0.330033
0.0857356 0.331033
0.0857099 0.332033
0.0856841 0.333033
0.0856582 0.334033
0.0856323 0.335034
0.0856062 0.336034
0.0855801 0.337034
0.085554 0.338034
0.0855277 0.339034
0.0855014 0.340034
0.085475 0.341034
0.0854485 0.342034
0.0854219 0.343034
0.0853953 0.344034
0.0853686 0.345035
0.0853418 0.346035
0.0853149 0.347035
0.085288 0.348035
0.085261 0.349035
0.0852339 0.350035
0.0852068 0.351035
0.0851795 0.352035
0.0851522 0.353035
0.0851248 0.354035
0.0850974 0.355036
0.0850698 0.356036
0.0850422 0.357036
0.0850145 0.358036
0.0849868 0.359036
0.0849589 0.360036
0.084931 0.361036
0.084903 0.362036
0.084875 0.363036
0.0848468 0.364036
0.0848186 0.365037
0.0847904 0.366037
0.084762 0.367037
0.0847336 0.368037
0.084705 0.369037
0.0846765 0.370037
0.0846478 0.371037
0.0846191 0.372037
0.0845903 0.373037
0.0845614 0.374037
0.0845324 0.375038
0.0845034 0.376038
0.0844743 0.377038
0.0844451 0.378038
0.0844158 0.379038
0.0843865 0.380038
0.0843571 0.381038
0.0843276 0.382038
0.0842981 0.383038
0.0842685 0.384038
0.0842388 0.385039
0.084209 0.386039
0.0841791 0.387039
0.0841492 0.388039
0.0841192 0.389039
0.0840891 0.390039
0.084059 0.391039
0.0840288 0.392039
0.0839985 0.393039
0.0839681 0.394039
0.0839376 0.39504
0.0839071 0.39604
0.0838765 0.39704
0.0838459 0.39804
0.0838151 0.39904
0.0837843 0.40004
0.0837534 0.40104
0.0837225 0.40204
0.0836914 0.40304
0.0836603 0.40404
0.0836291 0.405041
0.0835979 0.406041
0.0835665 0.407041
0.0835351 0.408041
0.0835036 0.409041
0.0834721 0.410041
0.0834405 0.411041
0.0834088 0.412041
0.083377 0.413041
0.0833451 0.414041
0.0833132 0.415042
0.0832812 0.416042
0.0832492 0.417042
0.083217 0.418042
0.0831848 0.419042
0.0831525 0.420042
0.0831201 0.421042
0.0830877 0.422042
0.0830552 0.423042
0.0830226 0.424042
0.08299 0.425043
0.0829572 0.426043
0.0829244 0.427043
0.0828916 0.428043
0.0828586 0.429043
0.0828256 0.430043
0.0827925 0.431043
0.0827593 0.432043
0.0827261 0.433043
0.0826928 0.434043
0.0826594 0.435044
0.0826259 0.436044
0.0825924 0.437044
0.0825588 0.438044
0.0825251 0.439044
0.0824913 0.440044
0.0824575 0.441044
0.0824236 0.442044
0.0823896 0.443044
0.0823556 0.444044
0.0823215 0.445045
0.0822873 0.446045
0.082253 0.447045
0.0822187 0.448045
0.0821843 0.449045
0.0821498 0.450045
0.0821152 0.451045
0.0820806 0.452045
0.0820459 0.453045
0.0820111 0.454045
0.0819763 0.455046
0.0819414 0.456046
0.0819064 0.457046
0.0818713 0.458046
0.0818362 0.459046
0.081801 0.460046
0.0817657 0.461046
0.0817304 0.462046
0.081695 0.463046
0.0816595 0.464046
0.0816239 0.465047
0.0815883 0.466047
0.0815525 0.467047
0.0815168 0.468047
0.0814809 0.469047
0.081445 0.470047
0.081409 0.471047
0.0813729 0.472047
0.0813368 0.473047
0.0813005 0.474047
0.0812643 0.475048
0.0812279 0.476048
0.0811915 0.477048
0.081155 0.478048
0.0811184 0.479048
0.0810817 0.480048
0.081045 0.481048
0.0810082 0.482048
0.0809714 0.483048
0.0809344 0.484048
0.0808974 0.485049
0.0808604 0.486049
0.0808232 0.487049
0.080786 0.488049
0.0807487 0.489049
0.0807113 0.490049
0.0806739 0.491049
0.0806364 0.492049
0.0805988 0.493049
0.0805612 0.494049
0.0805235 0.49505
0.0804857 0.49605
0.0804478 0.49705
0.0804099 0.49805
0.0803719 0.49905
0.0803338 0.50005
0.0802957 0.50105
0.0802575 0.50205
0.0802192 0.50305
0.0801808 0.50405
0.0801424 0.505051
0.0801039 0.506051
0.0800653 0.507051
0.0800267 0.508051
0.079988 0.509051
0.0799492 0.510051
0.0799103 0.511051
0.0798714 0.512051
0.0798324 0.513051
0.0797933 0.514051
0.0797542 0.515052
0.079715 0.516052
0.0796757 0.517052
0.0796364 0.518052
0.0795969 0.519052
0.0795575 0.520052
0.0795179 0.521052
0.0794783 0.522052
0.0794386 0.523052
0.0793988 0.524052
0.0793589 0.525053
0.079319 0.526053
0.0792791 0.527053
0.079239 0.528053
0.0791989 0.529053
0.0791587 0.530053
0.0791184 0.531053
0.0790781 0.532053
0.0790377 0.533053
0.0789972 0.534053
0.0789567 0.535054
0.0789161 0.536054
0.0788754 0.537054
0.0788346 0.538054
0.0787938 0.539054
0.0787529 0.540054
0.078712 0.541054
0.0786709 0.542054
0.0786298 0.543054
0.0785887 0.544054
0.0785474 0.545055
0.0785061 0.546055
0.0784647 0.547055
0.0784233 0.548055
0.0783818 0.549055
0.0783402 0.550055
0.0782985 0.551055
0.0782568 0.552055
0.078215 0.553055
0.0781731 0.554055
0.0781312 0.555056
0.0780892 0.556056
0.0780471 0.557056
0.078005 0.558056
0.0779628 0.559056
0.0779205 0.560056
0.0778782 0.561056
0.0778357 0.562056
0.0777932 0.563056
0.0777507 0.564056
0.0777081 0.565057
0.0776654 0.566057
0.0776226 0.567057
0.0775798 0.568057
0.0775369 0.569057
0.0774939 0.570057
0.0774509 0.571057
0.0774078 0.572057
0.0773646 0.573057
0.0773214 0.574057
0.077278 0.575058
0.0772347 0.576058
0.0771912 0.577058
0.0771477 0.578058
0.0771041 0.579058
0.0770605 0.580058
0.0770167 0.581058
0.076973 0.582058
0.0769291 0.583058
0.0768852 0.584058
0.0768412 0.585059
0.0767971 0.586059
0.076753 0.587059
0.0767088 0.588059
0.0766645 0.589059
0.0766202 0.590059
0.0765758 0.591059
0.0765313 0.592059
0.0764868 0.593059
0.0764422 0.594059
0.0763975 0.59506
0.0763528 0.59606
0.0763079 0.59706
0.0762631 0.59806
0.0762181 0.59906
0.0761731 0.60006
0.076128 0.60106
0.0760829 0.60206
0.0760377 0.60306
0.0759924 0.60406
0.075947 0.605061
0.0759016 0.606061
0.0758561 0.607061
0.0758106 0.608061
0.075765 0.609061
0.0757193 0.610061
0.0756735 0.611061
0.0756277 0.612061
0.0755818 0.613061
0.0755359 0.614061
0.0754898 0.615062
0.0754438 0.616062
0.0753976 0.617062
0.0753514 0.618062
0.0753051 0.619062
0.0752587 0.620062
0.0752123 0.621062
0.0751658 0.622062
0.0751193 0.623062
0.0750727 0.624062
0.075026 0.625063
0.0749792 0.626063
0.0749324 0.627063
0.0748855 0.628063
0.0748385 0.629063
0.0747915 0.630063
0.0747444 0.631063
0.0746973 0.632063
0.0746501 0.633063
0.0746028 0.634063
0.0745554 0.635064
0.074508 0.636064
0.0744605 0.637064
0.074413 0.638064
0.0743653 0.639064
0.0743177 0.640064
0.0742699 0.641064
0.0742221 0.642064
0.0741742 0.643064
0.0741263 0.644064
0.0740783 0.645065
0.0740302 0.646065
0.073982 0.647065
0.0739338 0.648065
0.0738855 0.649065
0.0738372 0.650065
0.0737888 0.651065
0.0737403 0.652065
0.0736918 0.653065
0.0736432 0.654065
0.0735945 0.655066
0.0735458 0.656066
0.073497 0.657066
0.0734481 0.658066
0.0733992 0.659066
0.0733502 0.660066
0.0733011 0.661066
0.073252 0.662066
0.0732028 0.663066
0.0731536 0.664066
0.0731042 0.665067
0.0730549 0.666067
0.0730054 0.667067
0.0729559 0.668067
0.0729063 0.669067
0.0728567 0.670067
0.072807 0.671067
0.0727572 0.672067
0.0727073 0.673067
0.0726574 0.674067
0.0726075 0.675068
0.0725574 0.676068
0.0725073 0.677068
0.0724572 0.678068
0.072407 0.679068
0.0723567 0.680068
0.0723063 0.681068
0.0722559 0.682068
0.0722054 0.683068
0.0721549 0.684068
0.0721043 0.685069
0.0720536 0.686069
0.0720028 0.687069
0.071952 0.688069
0.0719012 0.689069
0.0718502 0.690069
0.0717992 0.691069
0.0717482 0.692069
0.0716971 0.693069
0.0716459 0.694069
0.0715946 0.69507
0.0715433 0.69607
0.0714919 0.69707
0.0714405 0.69807
0.071389 0.69907
0.0713374 0.70007
0.0712858 0.70107
0.0712341 0.70207
0.0711823 0.70307
0.0711305 0.70407
0.0710786 0.705071
0.0710267 0.706071
0.0709747 0.707071
0.0709226 0.708071
0.0708705 0.709071
0.0708183 0.710071
0.070766 0.711071
0.0707137 0.712071
0.0706613 0.713071
0.0706088 0.714071
0.0705563 0.715072
0.0705038 0.716072
0.0704511 0.717072
0.0703984 0.718072
0.0703457 0.719072
0.0702928 0.720072
0.0702399 0.721072
0.070187 0.722072
0.070134 0.723072
0.0700809 0.724072
0.0700278 0.725073
0.0699745 0.726073
0.0699213 0.727073
0.069868 0.728073
0.0698146 0.729073
0.0697611 0.730073
0.0697076 0.731073
0.069654 0.732073
0.0696004 0.733073
0.0695467 0.734073
0.0694929 0.735074
0.0694391 0.736074
0.0693852 0.737074
0.0693313 0.738074
0.0692773 0.739074
0.0692232 0.740074
0.0691691 0.741074
0.0691149 0.742074
0.0690606 0.743074
0.0690063 0.744074
0.0689519 0.745075
0.0688975 0.746075
0.068843 0.747075
0.0687884 0.748075
0.0687338 0.749075
0.0686791 0.750075
0.0686244 0.751075
0.0685696 0.752075
0.0685147 0.753075
0.0684598 0.754075
0.0684048 0.755076
0.0683498 0.756076
0.0682946 0.757076
0.0682395 0.758076
0.0681842 0.759076
0.0681289 0.760076
0.0680736 0.761076
0.0680182 0.762076
0.0679627 0.763076
0.0679072 0.764076
0.0678516 0.765077
0.0677959 0.766077
0.0677402 0.767077
0.0676844 0.768077
0.0676286 0.769077
0.0675727 0.770077
0.0675167 0.771077
0.0674607 0.772077
0.0674046 0.773077
0.0673485 0.774077
0.0672923 0.775078
0.067236 0.776078
0.0671797 0.777078
0.0671234 0.778078
0.0670669 0.779078
0.0670104 0.780078
0.0669539 0.781078
0.0668972 0.782078
0.0668406 0.783078
0.0667838 0.784078
0.066727 0.785079
0.0666702 0.786079
0.0666133 0.787079
0.0665563 0.788079
0.0664993 0.789079
0.0664422 0.790079
0.066385 0.791079
0.0663278 0.792079
0.0662705 0.793079
0.0662132 0.794079
0.0661558 0.79508
0.0660984 0.79608
0.0660409 0.79708
0.0659833 0.79808
0.0659257 0.79908
0.065868 0.80008
0.0658103 0.80108
0.0657525 0.80208
0.0656946 0.80308
0.0656367 0.80408
0.0655787 0.805081
0.0655207 0.806081
0.0654626 0.807081
0.0654045 0.808081
0.0653462 0.809081
0.065288 0.810081
0.0652297 0.811081
0.0651713 0.812081
0.0651128 0.813081
0.0650543 0.814081
0.0649958 0.815082
0.0649372 0.816082
0.0648785 0.817082
0.0648198 0.818082
0.064761 0.819082
0.0647021 0.820082
0.0646432 0.821082
0.0645843 0.822082
0.0645252 0.823082
0.0644662 0.824082
0.064407 0.825083
0.0643478 0.826083
0.0642886 0.827083
0.0642293 0.828083
0.0641699 0.829083
0.0641105 0.830083
0.064051 0.831083
0.0639915 0.832083
0.0639319 0.833083
0.0638722 0.834083
0.0638125 0.835084
0.0637528 0.836084
0.063693 0.837084
0.0636331 0.838084
0.0635731 0.839084
0.0635131 0.840084
0.0634531 0.841084
0.063393 0.842084
0.0633328 0.843084
0.0632726 0.844084
0.0632123 0.845085
0.063152 0.846085
0.0630916 0.847085
0.0630312 0.848085
0.0629707 0.849085
0.0629101 0.850085
0.0628495 0.851085
0.0627889 0.852085
0.0627281 0.853085
0.0626674 0.854085
0.0626065 0.855086
0.0625456 0.856086
0.0624847 0.857086
0.0624237 0.858086
0.0623626 0.859086
0.0623015 0.860086
0.0622403 0.861086
0.0621791 0.862086
0.0621178 0.863086
0.0620565 0.864086
0.0619951 0.865087
0.0619337 0.866087
0.0618721 0.867087
0.0618106 0.868087
0.061749 0.869087
0.0616873 0.870087
0.0616256 0.871087
0.0615638 0.872087
0.061502 0.873087
0.0614401 0.874087
0.0613781 0.875088
0.0613161 0.876088
0.0612541 0.877088
0.061192 0.878088
0.0611298 0.879088
0.0610676 0.880088
0.0610053 0.881088
0.060943 0.882088
0.0608806 0.883088
0.0608182 0.884088
0.0607557 0.885089
0.0606932 0.886089
0.0606306 0.887089
0.0605679 0.888089
0.0605052 0.889089
0.0604424 0.890089
0.0603796 0.891089
0.0603168 0.892089
0.0602538 0.893089
0.0601909 0.894089
0.0601278 0.89509
0.0600648 0.89609
0.0600016 0.89709
0.0599384 0.89809
0.0598752 0.89909
0.0598119 0.90009
0.0597485 0.90109
0.0596851 0.90209
0.0596217 0.90309
0.0595582 0.90409
0.0594946 0.905091
0.059431 0.906091
0.0593673 0.907091
0.0593036 0.908091
0.0592398 0.909091
0.059176 0.910091
0.0591121 0.911091
0.0590482 0.912091
0.0589842 0.913091
0.0589201 0.914091
0.058856 0.915092
0.0587919 0.916092
0.0587277 0.917092
0.0586634 0.918092
0.0585991 0.919092
0.0585348 0.920092
0.0584704 0.921092
0.0584059 0.922092
0.0583414 0.923092
0.0582768 0.924092
0.0582122 0.925093
0.0581475 0.926093
0.0580828 0.927093
0.058018 0.928093
0.0579532 0.929093
0.0578883 0.930093
0.0578234 0.931093
0.0577584 0.932093
0.0576934 0.933093
0.0576283 0.934093
0.0575632 0.935094
0.057498 0.936094
0.0574328 0.937094
0.0573675 0.938094
0.0573021 0.939094
0.0572367 0.940094
0.0571713 0.941094
0.0571058 0.942094
0.0570402 0.943094
0.0569747 0.944094
0.056909 0.945095
0.0568433 0.946095
0.0567776 0.947095
0.0567118 0.948095
0.0566459 0.949095
0.05658 0.950095
0.056514 0.951095
0.056448 0.952095
0.056382 0.953095
0.0563159 0.954095
0.0562497 0.955096
0.0561835 0.956096
0.0561173 0.957096
0.056051 0.958096
0.0559846 0.959096
0.0559182 0.960096
0.0558517 0.961096
0.0557852 0.962096
0.0557187 0.963096
0.0556521 0.964096
0.0555854 0.965097
0.0555187 0.966097
0.055452 0.967097
0.0553852 0.968097
0.0553183 0.969097
0.0552514 0.970097
0.0551844 0.971097
0.0551174 0.972097
0.0550504 0.973097
0.0549833 0.974097
0.0549161 0.975098
0.0548489 0.976098
0.0547817 0.977098
0.0547144 0.978098
0.054647 0.979098
0.0545796 0.980098
0.0545122 0.981098
0.0544447 0.982098
0.0543772 0.983098
0.0543096 0.984098
0.0542419 0.985099
0.0541742 0.986099
0.0541065 0.987099
0.0540387 0.988099
0.0539709 0.989099
0.053903 0.990099
0.0538351 0.991099
0.0537671 0.992099
0.0536991 0.993099
0.053631 0.994099
0.0535629 0.9951
0.0534947 0.9961
0.0534265 0.9971
0.0533582 0.9981
0.0532899 0.9991
0.0532215 1.0001
0.0531531 1.0011
0.0530847 1.0021
0.0530162 1.0031
0.0529476 1.0041
0.052879 1.0051
0.0528103 1.0061
0.0527417 1.0071
0.0526729 1.0081
0.0526041 1.0091
0.0525353 1.0101
0.0524664 1.0111
0.0523975 1.0121
0.0523285 1.0131
0.0522595 1.0141
0.0521904 1.0151
0.0521213 1.0161
0.0520521 1.0171
0.0519829 1.0181
0.0519136 1.0191
0.0518443 1.0201
0.051775 1.0211
0.0517056 1.0221
0.0516361 1.0231
0.0515666 1.0241
0.0514971 1.0251
0.0514275 1.0261
0.0513579 1.0271
0.0512882 1.0281
0.0512185 1.0291
0.0511487 1.0301
0.0510789 1.0311
0.0510091 1.0321
0.0509391 1.0331
0.0508692 1.0341
0.0507992 1.0351
0.0507292 1.0361
0.0506591 1.0371
0.0505889 1.0381
0.0505188 1.0391
0.0504485 1.0401
0.0503783 1.0411
0.0503079 1.0421
0.0502376 1.0431
0.0501672 1.0441
0.0500967 1.0451
0.0500262 1.0461
0.0499557 1.0471
0.0498851 1.0481
0.0498145 1.0491
0.0497438 1.05011
0.0496731 1.05111
0.0496023 1.05211
0.0495315 1.05311
0.0494607 1.05411
0.0493898 1.05511
0.0493188 1.05611
0.0492479 1.05711
0.0491768 1.05811
0.0491057 1.05911
0.0490346 1.06011
0.0489635 1.06111
0.0488923 1.06211
0.048821 1.06311
0.0487497 1.06411
0.0486784 1.06511
0.048607 1.06611
0.0485356 1.06711
0.0484641 1.06811
0.0483926 1.06911
0.048321 1.07011
0.0482494 1.07111
0.0481778 1.07211
0.0481061 1.07311
0.0480344 1.07411
0.0479626 1.07511
0.0478908 1.07611
0.0478189 1.07711
0.047747 1.07811
0.0476751 1.07911
0.0476031 1.08011
0.0475311 1.08111
0.047459 1.08211
0.0473869 1.08311
0.0473147 1.08411
0.0472425 1.08511
0.0471703 1.08611
0.047098 1.08711
0.0470257 1.08811
0.0469533 1.08911
0.0468809 1.09011
0.0468085 1.09111
0.046736 1.09211
0.0466634 1.09311
0.0465909 1.09411
0.0465182 1.09511
0.0464456 1.09611
0.0463729 1.09711
0.0463001 1.09811
0.0462273 1.09911
0.0461545 1.10011
0.0460816 1.10111
0.0460087 1.10211
0.0459358 1.10311
0.0458628 1.10411
0.0457897 1.10511
0.0457167 1.10611
0.0456435 1.10711
0.0455704 1.10811
0.0454972 1.10911
0.0454239 1.11011
0.0453507 1.11111
0.0452773 1.11211
0.045204 1.11311
0.0451306 1.11411
0.0450571 1.11511
0.0449836 1.11611
0.0449101 1.11711
0.0448366 1.11811
0.0447629 1.11911
0.0446893 1.12011
0.0446156 1.12111
0.0445419 1.12211
0.0444681 1.12311
0.0443943 1.12411
0.0443205 1.12511
0.0442466 1.12611
0.0441727 1.12711
0.0440987 1.12811
0.0440247 1.12911
0.0439506 1.13011
0.0438766 1.13111
0.0438024 1.13211
0.0437283 1.13311
0.0436541 1.13411
0.0435798 1.13511
0.0435055 1.13611
0.0434312 1.13711
0.0433569 1.13811
0.0432825 1.13911
0.043208 1.14011
0.0431335 1.14111
0.043059 1.14211
0.0429845 1.14311
0.0429099 1.14411
0.0428353 1.14511
0.0427606 1.14611
0.0426859 1.14711
0.0426111 1.14811
0.0425363 1.14911
0.0424615 1.15012
0.0423867 1.15112
0.0423118 1.15212
0.0422368 1.15312
0.0421618 1.15412
0.0420868 1.15512
0.0420118 1.15612
0.0419367 1.15712
0.0418616 1.15812
0.0417864 1.15912
0.0417112 1.16012
0.041636 1.16112
0.0415607 1.16212
0.0414854 1.16312
0.04141 1.16412
0.0413346 1.16512
0.0412592 1.16612
0.0411837 1.16712
0.0411082 1.16812
0.0410327 1.16912
0.0409571 1.17012
0.0408815 1.17112
0.0408059 1.17212
0.0407302 1.17312
0.0406544 1.17412
0.0405787 1.17512
0.0405029 1.17612
0.0404271 1.17712
0.0403512 1.17812
0.0402753 1.17912
0.0401994 1.18012
0.0401234 1.18112
0.0400474 1.18212
0.0399713 1.18312
0.0398952 1.18412
0.0398191 1.18512
0.0397429 1.18612
0.0396668 1.18712
0.0395905 1.18812
0.0395143 1.18912
0.039438 1.19012
0.0393616 1.19112
0.0392853 1.19212
0.0392089 1.19312
0.0391324 1.19412
0.0390559 1.19512
0.0389794 1.19612
0.0389029 1.19712
0.0388263 1.19812
0.0387497 1.19912
0.038673 1.20012
0.0385963 1.20112
0.0385196 1.20212
0.0384429 1.20312
0.0383661 1.20412
0.0382892 1.20512
0.0382124 1.20612
0.0381355 1.20712
0.0380586 1.20812
0.0379816 1.20912
0.0379046 1.21012
0.0378276 1.21112
0.0377505 1.21212
0.0376734 1.21312
0.0375963 1.21412
0.0375191 1.21512
0.0374419 1.21612
0.0373647 1.21712
0.0372874 1.21812
0.0372101 1.21912
0.0371328 1.22012
0.0370554 1.22112
0.036978 1.22212
0.0369006 1.22312
0.0368231 1.22412
0.0367456 1.22512
0.036668 1.22612
0.0365905 1.22712
0.0365129 1.22812
0.0364352 1.22912
0.0363576 1.23012
0.0362799 1.23112
0.0362021 1.23212
0.0361244 1.23312
0.0360466 1.23412
0.0359688 1.23512
0.0358909 1.23612
0.035813 1.23712
0.0357351 1.23812
0.0356571 1.23912
0.0355791 1.24012
0.0355011 1.24112
0.035423 1.24212
0.0353449 1.24312
0.0352668 1.24412
0.0351887 1.24512
0.0351105 1.24612
0.0350323 1.24712
0.034954 1.24812
0.0348757 1.24912
0.0347974 1.25013
0.0347191 1.25113
0.0346407 1.25213
0.0345623 1.25313
0.0344839 1.25413
0.0344054 1.25513
0.0343269 1.25613
0.0342484 1.25713
0.0341698 1.25813
0.0340912 1.25913
0.0340126 1.26013
0.033934 1.26113
0.0338553 1.26213
0.0337766 1.26313
0.0336978 1.26413
0.0336191 1.26513
0.0335403 1.26613
0.0334614 1.26713
0.0333826 1.26813
0.0333037 1.26913
0.0332247 1.27013
0.0331458 1.27113
0.0330668 1.27213
0.0329878 1.27313
0.0329087 1.27413
0.0328297 1.27513
