x t
0.0840253 2.18218
0.083603 2.19219
0.0831732 2.2022
0.0827361 2.21221
0.0822918 2.22222
0.0818401 2.23223
0.0813813 2.24224
0.0809152 2.25225
0.0804421 2.26226
0.0799618 2.27227
0.0794745 2.28228
0.0789802 2.29229
0.0784789 2.3023
0.0779708 2.31231
0.0774557 2.32232
0.0769339 2.33233
0.0764053 2.34234
0.0758699 2.35235
0.0753279 2.36236
0.0747792 2.37237
0.074224 2.38238
0.0736623 2.39239
0.0730941 2.4024
0.0725194 2.41241
0.0719384 2.42242
0.0713511 2.43243
0.0707575 2.44244
0.0701577 2.45245
0.0695518 2.46246
0.0689397 2.47247
0.0683216 2.48248
0.0676975 2.49249
0.0670675 2.5025
0.0664315 2.51251
0.0657898 2.52252
0.0651423 2.53253
0.0644891 2.54254
0.0638303 2.55255
0.0631658 2.56256
0.0624959 2.57257
0.0618205 2.58258
0.0611396 2.59259
0.0604534 2.6026
0.059762 2.61261
0.0590653 2.62262
0.0583635 2.63263
0.0576565 2.64264
0.0569446 2.65265
0.0562276 2.66266
0.0555058 2.67267
0.0547791 2.68268
0.0540476 2.69269
0.0533115 2.7027
0.0525706 2.71271
0.0518253 2.72272
0.0510754 2.73273
0.050321 2.74274
0.0495623 2.75275
0.0487992 2.76276
0.048032 2.77277
0.0472605 2.78278
0.046485 2.79279
0.0457054 2.8028
0.0449218 2.81281
0.0441344 2.82282
0.0433431 2.83283
0.0425481 2.84284
0.0417494 2.85285
0.0409471 2.86286
0.0401412 2.87287
0.0393319 2.88288
0.0385191 2.89289
0.0377031 2.9029
0.0368838 2.91291
0.0360613 2.92292
0.0352357 2.93293
0.034407 2.94294
0.0335754 2.95295
0.0327409 2.96296
0.0319036 2.97297
0.0310636 2.98298
0.0302209 2.99299
0.0293756 3.003
0.0285278 3.01301
0.0276775 3.02302
0.0268249 3.03303
0.02597 3.04304
0.0251129 3.05305
0.0242537 3.06306
0.0233923 3.07307
0.022529 3.08308
0.0216638 3.09309
0.0207968 3.1031
0.019928 3.11311
0.0190575 3.12312
0.0181854 3.13313
0.0173118 3.14314
0.0164368 3.15315
0.0155603 3.16316
0.0146826 3.17317
0.0138037 3.18318
0.0129236 3.19319
0.0120425 3.2032
0.0111603 3.21321
0.0102773 3.22322
0.00939347 3.23323
0.00850887 3.24324
0.00762359 3.25325
0.00673772 3.26326
0.00585134 3.27327
0.00496452 3.28328
0.00407734 3.29329
0.00318988 3.3033
0.00230222 3.31331
0.00141443 3.32332
0.000526593 3.33333
-0.00036121 3.34334
-0.0012489 3.35335
-0.00213641 3.36336
-0.00302365 3.37337
-0.00391054 3.38338
-0.00479701 3.39339
-0.00568298 3.4034
-0.00656837 3.41341
-0.00745311 3.42342
-0.00833711 3.43343
-0.0092203 3.44344
-0.0101026 3.45345
-0.0109839 3.46346
-0.0118642 3.47347
-0.0127434 3.48348
-0.0136213 3.49349
-0.014498 3.5035
-0.0153734 3.51351
-0.0162472 3.52352
-0.0171196 3.53353
-0.0179904 3.54354
-0.0188596 3.55355
-0.019727 3.56356
-0.0205926 3.57357
-0.0214563 3.58358
-0.022318 3.59359
-0.0231777 3.6036
-0.0240353 3.61361
-0.0248906 3.62362
-0.0257437 3.63363
-0.0265945 3.64364
-0.0274429 3.65365
-0.0282887 3.66366
-0.029132 3.67367
-0.0299726 3.68368
-0.0308105 3.69369
-0.0316457 3.7037
-0.0324779 3.71371
-0.0333073 3.72372
-0.0341336 3.73373
-0.0349568 3.74374
-0.0357769 3.75375
-0.0365937 3.76376
-0.0374073 3.77377
-0.0382175 3.78378
-0.0390242 3.79379
-0.0398274 3.8038
-0.0406271 3.81381
-0.0414231 3.82382
-0.0422153 3.83383
-0.0430038 3.84384
-0.0437884 3.85385
-0.044569 3.86386
-0.0453457 3.87387
-0.0461183 3.88388
-0.0468867 3.89389
-0.047651 3.9039
-0.0484109 3.91391
-0.0491665 3.92392
-0.0499178 3.93393
-0.0506645 3.94394
-0.0514067 3.95395
-0.0521443 3.96396
-0.0528772 3.97397
-0.0536054 3.98398
-0.0543288 3.99399
-0.0550473 4.004
-0.0557609 4.01401
-0.0564695 4.02402
-0.0571731 4.03403
-0.0578715 4.04404
-0.0585648 4.05405
-0.0592528 4.06406
-0.0599355 4.07407
-0.0606129 4.08408
-0.0612848 4.09409
-0.0619513 4.1041
-0.0626122 4.11411
-0.0632675 4.12412
-0.0639172 4.13413
-0.0645612 4.14414
-0.0651994 4.15415
-0.0658318 4.16416
-0.0664583 4.17417
-0.0670788 4.18418
-0.0676934 4.19419
-0.0683019 4.2042
-0.0689043 4.21421
-0.0695006 4.22422
-0.0700907 4.23423
-0.0706745 4.24424
-0.071252 4.25425
-0.0718231 4.26426
-0.0723879 4.27427
-0.0729461 4.28428
-0.0734979 4.29429
-0.0740431 4.3043
-0.0745817 4.31431
-0.0751136 4.32432
-0.0756389 4.33433
-0.0761573 4.34434
-0.076669 4.35435
-0.0771739 4.36436
-0.0776719 4.37437
-0.0781629 4.38438
-0.078647 4.39439
-0.0791241 4.4044
-0.0795941 4.41441
-0.080057 4.42442
-0.0805127 4.43443
-0.0809613 4.44444
-0.0814027 4.45445
-0.0818368 4.46446
-0.0822636 4.47447
-0.0826831 4.48448
-0.0830952 4.49449
-0.0834999 4.5045
-0.0838972 4.51451
-0.084287 4.52452
-0.0846692 4.53453
-0.0850439 4.54454
-0.0854111 4.55455
-0.0857706 4.56456
-0.0861225 4.57457
-0.0864667 4.58458
-0.0868032 4.59459
-0.087132 4.6046
-0.087453 4.61461
-0.0877662 4.62462
-0.0880716 4.63463
-0.0883692 4.64464
-0.0886589 4.65465
-0.0889407 4.66466
-0.0892145 4.67467
-0.0894805 4.68468
-0.0897384 4.69469
-0.0899884 4.7047
-0.0902303 4.71471
-0.0904642 4.72472
-0.0906901 4.73473
-0.0909078 4.74474
-0.0911175 4.75475
-0.0913191 4.76476
-0.0915125 4.77477
-0.0916978 4.78478
-0.091875 4.79479
-0.0920439 4.8048
-0.0922047 4.81481
-0.0923573 4.82482
-0.0925016 4.83483
-0.0926377 4.84484
-0.0927656 4.85485
-0.0928852 4.86486
-0.0929965 4.87487
-0.0930996 4.88488
-0.0931944 4.89489
-0.0932809 4.9049
-0.0933591 4.91491
-0.093429 4.92492
-0.0934906 4.93493
-0.0935439 4.94494
-0.0935889 4.95495
-0.0936255 4.96496
-0.0936539 4.97497
-0.0936739 4.98498
-0.0936855 4.99499
-0.0936889 5.00501
-0.0936839 5.01502
-0.0936706 5.02503
-0.093649 5.03504
-0.093619 5.04505
-0.0935808 5.05506
-0.0935342 5.06507
-0.0934793 5.07508
-0.0934161 5.08509
-0.0933446 5.0951
-0.0932649 5.10511
-0.0931768 5.11512
-0.0930805 5.12513
-0.0929759 5.13514
-0.0928631 5.14515
-0.092742 5.15516
-0.0926127 5.16517
-0.0924752 5.17518
-0.0923295 5.18519
-0.0921756 5.1952
-0.0920135 5.20521
-0.0918433 5.21522
-0.0916649 5.22523
-0.0914784 5.23524
-0.0912837 5.24525
-0.091081 5.25526
-0.0908702 5.26527
-0.0906514 5.27528
-0.0904245 5.28529
-0.0901897 5.2953
-0.0899468 5.30531
-0.089696 5.31532
-0.0894372 5.32533
-0.0891705 5.33534
-0.0888959 5.34535
-0.0886135 5.35536
-0.0883232 5.36537
-0.0880251 5.37538
-0.0877192 5.38539
-0.0874055 5.3954
-0.0870841 5.40541
-0.0867551 5.41542
-0.0864183 5.42543
-0.0860739 5.43544
-0.0857219 5.44545
-0.0853623 5.45546
-0.0849952 5.46547
-0.0846206 5.47548
-0.0842385 5.48549
-0.0838489 5.4955
-0.083452 5.50551
-0.0830477 5.51552
-0.0826361 5.52553
-0.0822171 5.53554
-0.0817909 5.54555
-0.0813575 5.55556
-0.080917 5.56557
-0.0804693 5.57558
-0.0800145 5.58559
-0.0795526 5.5956
-0.0790837 5.60561
-0.0786079 5.61562
-0.0781251 5.62563
-0.0776355 5.63564
-0.077139 5.64565
-0.0766358 5.65566
-0.0761258 5.66567
-0.0756091 5.67568
-0.0750857 5.68569
-0.0745557 5.6957
-0.0740192 5.70571
-0.0734762 5.71572
-0.0729267 5.72573
-0.0723708 5.73574
-0.0718085 5.74575
-0.07124 5.75576
-0.0706651 5.76577
-0.0700841 5.77578
-0.0694969 5.78579
-0.0689037 5.7958
-0.0683043 5.80581
-0.067699 5.81582
-0.0670878 5.82583
-0.0664707 5.83584
-0.0658477 5.84585
-0.065219 5.85586
-0.0645845 5.86587
-0.0639444 5.87588
-0.0632987 5.88589
-0.0626475 5.8959
-0.0619908 5.90591
-0.0613287 5.91592
-0.0606611 5.92593
-0.0599883 5.93594
-0.0593103 5.94595
-0.0586271 5.95596
-0.0579387 5.96597
-0.0572453 5.97598
-0.0565469 5.98599
-0.0558435 5.996
-0.0551353 6.00601
-0.0544223 6.01602
-0.0537045 6.02603
-0.0529821 6.03604
-0.052255 6.04605
-0.0515234 6.05606
-0.0507873 6.06607
-0.0500468 6.07608
-0.0493019 6.08609
-0.0485527 6.0961
-0.0477993 6.10611
-0.0470418 6.11612
-0.0462802 6.12613
-0.0455145 6.13614
-0.0447449 6.14615
-0.0439715 6.15616
-0.0431942 6.16617
-0.0424131 6.17618
-0.0416284 6.18619
-0.0408401 6.1962
-0.0400483 6.20621
-0.039253 6.21622
-0.0384543 6.22623
-0.0376523 6.23624
-0.036847 6.24625
-0.0360386 6.25626
-0.035227 6.26627
-0.0344124 6.27628
-0.0335949 6.28629
-0.0327744 6.2963
-0.0319512 6.30631
-0.0311252 6.31632
-0.0302965 6.32633
-0.0294652 6.33634
-0.0286314 6.34635
-0.0277952 6.35636
-0.0269565 6.36637
-0.0261156 6.37638
-0.0252725 6.38639
-0.0244272 6.3964
-0.0235798 6.40641
-0.0227304 6.41642
-0.0218791 6.42643
-0.0210259 6.43644
-0.020171 6.44645
-0.0193143 6.45646
-0.018456 6.46647
-0.0175962 6.47648
-0.0167349 6.48649
-0.0158722 6.4965
-0.0150082 6.50651
-0.0141429 6.51652
-0.0132765 6.52653
-0.0124089 6.53654
-0.0115404 6.54655
-0.0106709 6.55656
-0.00980054 6.56657
-0.0089294 6.57658
-0.00805755 6.58659
-0.00718507 6.5966
-0.00631203 6.60661
-0.00543851 6.61662
-0.00456459 6.62663
-0.00369035 6.63664
-0.00281586 6.64665
-0.00194119 6.65666
-0.00106644 6.66667
-0.000191662 6.67668
0.000683052 6.68669
0.00155763 6.6967
0.00243199 6.70671
0.00330606 6.71672
0.00417977 6.72673
0.00505302 6.73674
0.00592576 6.74675
0.0067979 6.75676
0.00766936 6.76677
0.00854007 6.77678
0.00940995 6.78679
0.0102789 6.7968
0.0111469 6.80681
0.0120138 6.81682
0.0128796 6.82683
0.0137442 6.83684
0.0146075 6.84685
0.0154695 6.85686
0.01633 6.86687
0.017189 6.87688
0.0180464 6.88689
0.0189021 6.8969
0.0197561 6.90691
0.0206082 6.91692
0.0214585 6.92693
0.0223068 6.93694
0.0231531 6.94695
0.0239973 6.95696
0.0248392 6.96697
0.0256789 6.97698
0.0265163 6.98699
0.0273513 6.997
0.0281837 7.00701
0.0290136 7.01702
0.0298409 7.02703
0.0306655 7.03704
0.0314873 7.04705
0.0323063 7.05706
0.0331223 7.06707
0.0339353 7.07708
0.0347453 7.08709
0.0355521 7.0971
0.0363558 7.10711
0.0371561 7.11712
0.0379531 7.12713
0.0387467 7.13714
0.0395368 7.14715
0.0403233 7.15716
0.0411063 7.16717
0.0418855 7.17718
0.0426609 7.18719
0.0434325 7.1972
0.0442003 7.20721
0.044964 7.21722
0.0457237 7.22723
0.0464793 7.23724
0.0472308 7.24725
0.047978 7.25726
0.0487209 7.26727
0.0494594 7.27728
0.0501935 7.28729
0.0509231 7.2973
0.0516481 7.30731
0.0523685 7.31732
0.0530843 7.32733
0.0537952 7.33734
0.0545014 7.34735
0.0552027 7.35736
0.055899 7.36737
0.0565903 7.37738
0.0572766 7.38739
0.0579578 7.3974
0.0586337 7.40741
0.0593045 7.41742
0.0599699 7.42743
0.0606299 7.43744
0.0612846 7.44745
0.0619338 7.45746
0.0625774 7.46747
0.0632154 7.47748
0.0638478 7.48749
0.0644745 7.4975
0.0650954 7.50751
0.0657106 7.51752
0.0663198 7.52753
0.0669231 7.53754
0.0675205 7.54755
0.0681118 7.55756
0.068697 7.56757
0.0692762 7.57758
0.0698491 7.58759
0.0704158 7.5976
0.0709762 7.60761
0.0715303 7.61762
0.072078 7.62763
0.0726192 7.63764
0.073154 7.64765
0.0736823 7.65766
0.0742039 7.66767
0.074719 7.67768
0.0752274 7.68769
0.0757291 7.6977
0.076224 7.70771
0.0767122 7.71772
0.0771935 7.72773
0.0776679 7.73774
0.0781354 7.74775
0.0785959 7.75776
0.0790494 7.76777
0.0794959 7.77778
0.0799352 7.78779
0.0803675 7.7978
0.0807926 7.80781
0.0812105 7.81782
0.0816211 7.82783
0.0820245 7.83784
0.0824206 7.84785
0.0828093 7.85786
0.0831906 7.86787
0.0835646 7.87788
0.083931 7.88789
0.08429 7.8979
0.0846415 7.90791
0.0849855 7.91792
0.0853219 7.92793
0.0856506 7.93794
0.0859718 7.94795
0.0862853 7.95796
0.0865911 7.96797
0.0868892 7.97798
0.0871795 7.98799
0.0874621 7.998
0.0877369 8.00801
0.0880039 8.01802
0.0882631 8.02803
0.0885144 8.03804
0.0887578 8.04805
0.0889933 8.05806
0.0892209 8.06807
0.0894405 8.07808
0.0896522 8.08809
0.0898559 8.0981
0.0900516 8.10811
0.0902393 8.11812
0.090419 8.12813
0.0905906 8.13814
0.0907541 8.14815
0.0909096 8.15816
0.091057 8.16817
0.0911963 8.17818
0.0913275 8.18819
0.0914505 8.1982
0.0915655 8.20821
0.0916722 8.21822
0.0917709 8.22823
0.0918613 8.23824
0.0919436 8.24825
0.0920177 8.25826
0.0920837 8.26827
0.0921414 8.27828
0.092191 8.28829
0.0922323 8.2983
0.0922655 8.30831
0.0922905 8.31832
0.0923072 8.32833
0.0923158 8.33834
0.0923162 8.34835
0.0923083 8.35836
0.0922923 8.36837
0.092268 8.37838
0.0922356 8.38839
0.092195 8.3984
0.0921462 8.40841
0.0920892 8.41842
0.092024 8.42843
0.0919507 8.43844
0.0918692 8.44845
0.0917795 8.45846
0.0916817 8.46847
0.0915758 8.47848
0.0914617 8.48849
0.0913396 8.4985
0.0912093 8.50851
0.0910709 8.51852
0.0909245 8.52853
0.09077 8.53854
0.0906074 8.54855
0.0904369 8.55856
0.0902583 8.56857
0.0900717 8.57858
0.0898771 8.58859
0.0896745 8.5986
0.0894641 8.60861
0.0892456 8.61862
0.0890193 8.62863
0.0887851 8.63864
0.0885431 8.64865
0.0882932 8.65866
0.0880355 8.66867
0.0877699 8.67868
0.0874967 8.68869
0.0872157 8.6987
0.0869269 8.70871
0.0866305 8.71872
0.0863264 8.72873
0.0860147 8.73874
0.0856954 8.74875
0.0853685 8.75876
0.085034 8.76877
0.0846921 8.77878
0.0843426 8.78879
0.0839857 8.7988
0.0836214 8.80881
0.0832497 8.81882
0.0828707 8.82883
0.0824843 8.83884
0.0820907 8.84885
0.0816898 8.85886
0.0812817 8.86887
0.0808664 8.87888
0.080444 8.88889
0.0800146 8.8989
0.079578 8.90891
0.0791344 8.91892
0.0786839 8.92893
0.0782264 8.93894
0.0777621 8.94895
0.0772909 8.95896
0.0768128 8.96897
0.0763281 8.97898
0.0758366 8.98899
0.0753384 8.999
0.0748336 9.00901
0.0743222 9.01902
0.0738043 9.02903
0.0732798 9.03904
0.072749 9.04905
0.0722117 9.05906
0.0716681 9.06907
0.0711182 9.07908
0.0705621 9.08909
0.0699998 9.0991
0.0694313 9.10911
0.0688567 9.11912
0.0682761 9.12913
0.0676894 9.13914
0.0670969 9.14915
0.0664985 9.15916
0.0658942 9.16917
0.0652842 9.17918
0.0646684 9.18919
0.064047 9.1992
0.0634199 9.20921
0.0627873 9.21922
0.0621492 9.22923
0.0615057 9.23924
0.0608568 9.24925
0.0602026 9.25926
0.0595431 9.26927
0.0588784 9.27928
0.0582086 9.28929
0.0575336 9.2993
0.0568537 9.30931
0.0561688 9.31932
0.0554789 9.32933
0.0547843 9.33934
0.0540848 9.34935
0.0533807 9.35936
0.0526719 9.36937
0.0519585 9.37938
0.0512406 9.38939
0.0505182 9.3994
0.0497914 9.40941
0.0490603 9.41942
0.0483249 9.42943
0.0475853 9.43944
0.0468416 9.44945
0.0460938 9.45946
0.045342 9.46947
0.0445863 9.47948
0.0438267 9.48949
0.0430633 9.4995
0.0422962 9.50951
0.0415254 9.51952
0.040751 9.52953
0.0399731 9.53954
0.0391917 9.54955
0.0384069 9.55956
0.0376189 9.56957
0.0368275 9.57958
0.036033 9.58959
0.0352354 9.5996
0.0344348 9.60961
0.0336312 9.61962
0.0328246 9.62963
0.0320153 9.63964
0.0312032 9.64965
0.0303884 9.65966
0.0295711 9.66967
0.0287512 9.67968
0.0279288 9.68969
0.027104 9.6997
0.026277 9.70971
0.0254476 9.71972
0.0246161 9.72973
0.0237826 9.73974
0.022947 9.74975
0.0221094 9.75976
0.02127 9.76977
0.0204287 9.77978
0.0195858 9.78979
0.0187412 9.7998
0.017895 9.80981
0.0170473 9.81982
0.0161982 9.82983
0.0153477 9.83984
0.014496 9.84985
0.013643 9.85986
0.0127889 9.86987
0.0119338 9.87988
0.0110777 9.88989
0.0102207 9.8999
0.00936288 9.90991
0.0085043 9.91992
0.00764505 9.92993
0.0067852 9.93994
0.00592483 9.94995
0.00506401 9.95996
0.00420283 9.96997
0.00334135 9.97998
0.00247965 9.98999
0.00161781 10
